star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,vsini,SimbadName,_RA,_DE
TIC 72052060,305.8993633415,-21.37061886587,305.9019419109551,-21.37531574300501,72052060.0,6.859076107589173e+18,6.859076107589173e+18,100568.0,2MASS J20233579-2122124,6340-00637-1,,HD 193901,tic_near,540.3228700550169,0.0223886538296937,-1056.8527911246224,0.0158357564359903,GaiaDR3,2023A&A...674A...1G,9.08,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,9.22,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,8.67,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,8.17,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.87,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.5,0.018,TIC,2019AJ....158..138S,7.219,0.038,TIC,2019AJ....158..138S,7.144,0.023,TIC,2019AJ....158..138S,8.08,0.006,8.495107650756836,0.0027662046598042,gaia_dr3,2023A&A...674A...1G,8.785707473754883,0.002817340542118,8.023889541625977,0.0038040076579182,20.85395454413016,0.0230120997875928,GaiaDR3,2023A&A...674A...1G,47.87339782714844,0.0443286895751917,bj2021,2021AJ....161..147B,0,F7V,1988MSS...C04....0H,1,5735.0,22.0,Pastel,2022A&A...663A...4S,4.595443459411989,0.0567602161738503,calculated_from_M_and_R,Calculated Value,4.48,0.04,Pastel,2022A&A...663A...4S,-1.05,0.02,Pastel,2022A&A...663A...4S,-0.159947261083618,0.0106560700740983,update_TIC,Calculated Value,0.8425819858929532,0.0121919176730246,calc_from_L_and_Teff,Calculated Value,1.02,0.13,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 193901,6121.4,4.41,-1.27,HD 193901,305.89936,-21.37062
TIC 413948621,247.57524250448,-12.66258980678,247.57481416249271,-12.66785108081103,413948621.0,4.3306907423220116e+18,4.3306907423220116e+18,80824.0,2MASS J16301808-1239434,5635-01241-1,WDS J16303-1240A,BD-12  4523,tic_near,-94.20959499441268,0.030897069722414,-1183.917157588457,0.0211043152958154,GaiaDR3,2023A&A...674A...1G,12.829,0.003,Simbad 1992AJ....104..340L,1992AJ....104..340L,11.638,0.0021,Simbad 2009AJ....137.4186L,2009AJ....137.4186L,10.072,0.0021,Simbad 2009AJ....137.4186L,2009AJ....137.4186L,8.917,0.0021,Simbad 2009AJ....137.4186L,2009AJ....137.4186L,7.421,0.0021,Simbad 2009AJ....137.4186L,2009AJ....137.4186L,5.95,0.024,TIC,2019AJ....158..138S,5.373,0.04,TIC,2019AJ....158..138S,5.075,0.024,TIC,2019AJ....158..138S,7.525,0.007,8.80187702178955,0.0027852160043197,gaia_dr3,2023A&A...674A...1G,10.32229995727539,0.003178325186842,7.590719223022461,0.0038457421333831,232.13898083974132,0.0268239453434944,GaiaDR3,2023A&A...674A...1G,4.306848526000977,0.0004487037658691,bj2021,2021AJ....161..147B,0,M3V,2002AJ....123.2002H,1,3309.0,,TIC,2019AJ....158..138S,4.902136234725415,,calculated_from_M_and_R,Calculated Value,,,,,-0.139,,Simbad 2020ApJ...898..119R,2020ApJ...898..119R,-1.950590661115912,0.1093494517078678,update_TIC,Calculated Value,0.322080016627543,,calc_from_L_and_Teff,Calculated Value,0.3019925069456712,0.0067080729302281,Mann2019,Calculated Value,0,,,,,,6.982119,20.449738,4.3306907423238236e+18,3.589599,20.491646,4.330690742323824e+18,1,1,A,5.2,16.299999999999997,,,,1,Wolf 1061,HIP 80824,5238.89,4.55,-0.69,HIP 80824,247.57524,-12.66259
TIC 170889511,139.48076388847,-3.38725092407,139.48086811320957,-3.387533797195897,170889511.0,3.837451574150437e+18,3.837451574150437e+18,45621.0,2MASS J09175538-0323141,4884-01241-1,,HD  80133,tic_near,23.266507288090025,0.038016889244318,-63.897156035706935,0.0277078095823526,GaiaDR3,2023A&A...674A...1G,,,,,8.63,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.77,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.27,0.021,TIC,2019AJ....158..138S,5.898,0.029,TIC,2019AJ....158..138S,5.718,0.023,TIC,2019AJ....158..138S,6.989,0.006,7.5441975593566895,0.0027680756457142,gaia_dr3,2023A&A...674A...1G,7.97405481338501,0.0029621386997684,6.938864707946777,0.0038654448086743,30.979501829282864,0.0349053889513015,GaiaDR3,2023A&A...674A...1G,32.25300598144531,0.0366268157958984,bj2021,2021AJ....161..147B,0,K1/2V,1999MSS...C05....0H,1,5212.0,50.0,Pastel,2022A&A...663A...4S,4.296114138823377,0.0279643340796978,calculated_from_M_and_R,Calculated Value,4.59,0.1,Pastel,2022A&A...663A...4S,0.08,0.05,Pastel,2022A&A...663A...4S,-0.0961066645913028,0.0102487017996958,update_TIC,Calculated Value,1.09797006189882,0.0247310023559975,calc_from_L_and_Teff,Calculated Value,0.8694157600402832,0.040000021457672,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,1.331251,13.703855,3.8374515784454707e+18,1.331251,13.703855,3.8374515784454707e+18,0,0,,,,,,,0,,HD 80133,5143.32,4.44,3.57,HD 80133,139.48076,-3.38725
TIC 376363393,319.5123919867,0.16157522655,319.514469559719,0.1607391991933427,376363393.0,2.689454850844597e+18,2.689454850844597e+18,105152.0,2MASS J21180298+0009416,0528-01809-1,WDS J21180+0010A,HD 202751,tic_near,467.40833175540695,0.0242714658379554,-188.34114429797816,0.0181105602532625,GaiaDR3,2023A&A...674A...1G,10.011,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.165,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.158,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.571,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.077,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.369,0.02,TIC,2019AJ....158..138S,5.854,0.029,TIC,2019AJ....158..138S,5.739,0.018,TIC,2019AJ....158..138S,7.221,0.006,7.855156898498535,0.0027593655969444,gaia_dr3,2023A&A...674A...1G,8.38508129119873,0.0028025306691727,7.167411804199219,0.0037927582995831,49.48043759824748,0.0222768597304821,GaiaDR3,2023A&A...674A...1G,20.195112228393555,0.0105056762695294,bj2021,2021AJ....161..147B,0,K4/5V,1999MSS...C05....0H,1,4802.0,27.0,Pastel,2022A&A...663A...4S,4.601337216568553,0.0532149564500154,calculated_from_M_and_R,Calculated Value,4.7,0.1,Pastel,2022A&A...663A...4S,-0.1,0.05,Pastel,2022A&A...663A...4S,-0.5907916533767315,0.0130081387731027,update_TIC,Calculated Value,0.7318338725544186,0.0137058800589012,calc_from_L_and_Teff,Calculated Value,0.78,0.091,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,152.5,1.2400000000000002,,,,0,,HD 202751,4718.72,4.46,0.97,HD 202751,319.51239,0.16158
TIC 291726554,264.20917419511,10.57453168099,264.2085021896235,10.574492129677274,291726554.0,4.4924712683264604e+18,4.4924712683264604e+18,86193.0,2MASS J17365019+1034284,0996-01874-1,,HD 159909,tic_near,-148.51728086586985,0.0182292889803648,-9.014898719580394,0.017654962837696,GaiaDR3,2023A&A...674A...1G,,,,,7.97,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.27,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.091,0.027,TIC,2019AJ....158..138S,5.775,0.034,TIC,2019AJ....158..138S,5.712,0.021,TIC,2019AJ....158..138S,6.663,0.006,7.122201442718506,0.0027626646507907,gaia_dr3,2023A&A...674A...1G,7.455267429351807,0.0028235592473205,6.615842819213867,0.0038302041734136,27.87716463504232,0.0212295521050691,GaiaDR3,2023A&A...674A...1G,35.828060150146484,0.0228042602539062,bj2021,2021AJ....161..147B,0,G5,1993yCat.3135....0C,1,5721.0,20.0,Pastel,2022A&A...663A...4S,4.24894455004435,0.0229256933915383,calculated_from_M_and_R,Calculated Value,4.3,0.05,Pastel,2022A&A...663A...4S,0.06,0.03,Pastel,2022A&A...663A...4S,0.1387633722425399,0.0115861113214567,update_TIC,Calculated Value,1.1942367607996005,0.0179856207357884,calc_from_L_and_Teff,Calculated Value,0.922694206237793,0.0400002002716065,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 159909,5719.37,4.34,0.59,HD 159909,264.20917,10.57453
TIC 293367726,356.96835658346,4.17547682731,356.96992833524007,4.175337251304017,293367726.0,2.743198605549406e+18,2.743198605549406e+18,117367.0,2MASS J23475242+0410315,0589-01118-1,WDS J23479+0411A,HD 223238,tic_near,352.5411614343454,0.0781522616744041,-31.58967181288841,0.0467740856111049,GaiaDR3,2023A&A...674A...1G,,,,,8.28,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.66,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.3,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.565,0.044,TIC,2019AJ....158..138S,6.298,0.063,TIC,2019AJ....158..138S,6.203,0.02,TIC,2019AJ....158..138S,7.112,0.006,7.546206951141357,0.0027631512485169,gaia_dr3,2023A&A...674A...1G,7.85163688659668,0.0028350101577645,7.065008163452148,0.0037954480784714,22.242005163544444,0.0739517733454704,GaiaDR3,2023A&A...674A...1G,44.86863708496094,0.176401138305664,bj2021,2021AJ....161..147B,0,G5V,1999MSS...C05....0H,1,5875.0,17.0,Pastel,2022A&A...663A...4S,4.293171410653055,0.0226543641231791,calculated_from_M_and_R,Calculated Value,4.33,0.04,Pastel,2022A&A...663A...4S,0.04,0.02,Pastel,2022A&A...663A...4S,0.1611530353278806,0.0128578040259063,update_TIC,Calculated Value,1.1620195121790002,0.0184693001403769,calc_from_L_and_Teff,Calculated Value,0.9672319293022156,0.0400035083293914,gaia_dr3_flame,2023A&A...674A...1G,0,10.53769302368164,1.105752944946289,gaia_dr3_flame,2023A&A...674A...1G,,4.353541,17.45817,2.743198605549406e+18,4.353541,17.45817,2.743198605549406e+18,1,1,A,25.3,9.6,2.743198605549406e+18,4.3535,9.912,0,,HD 223238,5877.55,4.36,-0.13,HD 223238,356.96836,4.17548
TIC 440109718,4.60760189119,44.02724756463,4.625300681217554,44.02874451664357,440109718.0,3.853341965327766e+17,3.853341965327766e+17,,2MASS J00182549+4401376,,WDS J00184+4401B,V* GQ And,tic_near,2862.7964264973784,0.0228294841945171,336.43190371856457,0.0189694408327341,GaiaDR3,2023A&A...674A...1G,,,,,12.84,,Simbad,,11.04,,Simbad 2009ApJ...704..975J,2009ApJ...704..975J,10.3,,Simbad 2005AJ....129.1483L,2005AJ....129.1483L,,,,,6.789,0.024,TIC,2019AJ....158..138S,6.191,0.016,TIC,2019AJ....158..138S,5.948,0.024,TIC,2019AJ....158..138S,8.386,0.007,9.686646461486816,0.002783631904837,gaia_dr3,2023A&A...674A...1G,11.291516304016112,0.0031601532887201,8.455489158630371,0.003813732547583,280.6947310460246,0.0278390757739543,GaiaDR3,2023A&A...674A...1G,3.5619747638702397,0.0004153251647949,bj2021,2021AJ....161..147B,0,M3.5V,2013AJ....145..102L,1,3259.0,,TIC,2019AJ....158..138S,5.072807525853056,,calculated_from_M_and_R,Calculated Value,,,,,-0.3745,0.013,TIC,2019AJ....158..138S,-2.4109549366906533,0.1108124296411653,update_TIC,Calculated Value,0.1954368506256518,,calc_from_L_and_Teff,Calculated Value,0.1647224562756305,0.0036083045024158,Mann2019,Calculated Value,0,,,,,,,,,,,,1,1,B,34.1,-3.049999999999999,3.853342308925165e+17,34.3486,-2.4681,0,,HD 1326B,5210.23,4.52,-2.75,HD 1326B,4.6076,44.02725
TIC 88704042,167.6583109174,42.42628902301,167.6585919530368,42.42655541795169,88704042.0,7.778885680929293e+17,7.778885680929293e+17,54614.0,2MASS J11103799+4225346,3012-01614-1,,HD  97004,tic_near,46.636097351315016,0.0192277785390615,60.10841955777654,0.0186252333223819,GaiaDR3,2023A&A...674A...1G,,,,,8.47,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.7,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.393,0.02,TIC,2019AJ....158..138S,6.097,0.021,TIC,2019AJ....158..138S,6.015,0.021,TIC,2019AJ....158..138S,7.051,0.006,7.539694786071777,0.0027620162138439,gaia_dr3,2023A&A...674A...1G,7.902459621429443,0.0028376930679597,7.0065693855285645,0.0038089008587898,27.36722231724915,0.0206383317708969,GaiaDR3,2023A&A...674A...1G,36.49504470825195,0.0264034271240198,bj2021,2021AJ....161..147B,0,K0,1993yCat.3135....0C,1,5617.0,50.0,Pastel,2022A&A...663A...4S,4.395301688016731,0.0587892556920273,calculated_from_M_and_R,Calculated Value,4.51,0.1,Pastel,2022A&A...663A...4S,0.31,0.05,Pastel,2022A&A...663A...4S,-0.0088864602973049,0.0106380955566107,update_TIC,Calculated Value,1.0452028058988845,0.0225858874853124,calc_from_L_and_Teff,Calculated Value,0.99,0.127,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 97004,5587.93,4.38,1.82,HD 97004,167.65831,42.42629
TIC 55172317,163.2039332186,-6.82199292798,163.20298910919624,-6.822831465008229,55172317.0,3.764461667267464e+18,3.764461667267464e+18,53196.0,2MASS J10524896-0649188,4920-00351-1,,HD  94280,tic_near,-210.77315253722705,0.0257486160844564,-188.7117115230539,0.0248938035219907,GaiaDR3,2023A&A...674A...1G,,,,,7.73,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.17,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.148,0.019,TIC,2019AJ....158..138S,5.898,0.047,TIC,2019AJ....158..138S,5.798,0.023,TIC,2019AJ....158..138S,6.649,0.006,7.042680740356445,0.0027736562758047,gaia_dr3,2023A&A...674A...1G,7.31818962097168,0.0030323855323524,6.603189468383789,0.0038289486038957,23.121705251870143,0.0305340383201837,GaiaDR3,2023A&A...674A...1G,43.19172668457031,0.0534954071044921,bj2021,2021AJ....161..147B,0,G0/1V,1999MSS...C05....0H,1,6059.0,25.0,Pastel,2022A&A...663A...4S,4.244132691844247,0.022233374524797,calculated_from_M_and_R,Calculated Value,4.22,0.07,Pastel,2022A&A...663A...4S,0.09,0.03,Pastel,2022A&A...663A...4S,0.3252688098132925,0.0141371248378507,update_TIC,Calculated Value,1.319730168954599,0.0240830207483579,calc_from_L_and_Teff,Calculated Value,1.1143852472305298,0.0400066971778869,gaia_dr3_flame,2023A&A...674A...1G,0,5.453452110290527,0.7227284908294678,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 94280,6074.93,4.29,4.16,HD 94280,163.20393,-6.82199
TIC 21832928,256.98262333111,32.10548401444,256.9817733193837,32.105296778215504,21832928.0,1.3342882196482125e+18,1.3342882196482125e+18,83827.0,2MASS J17075585+3206198,2595-00905-1,WDS J17079+3206A,HD 155060,tic_near,-161.88386314613868,0.0156575068831443,-42.10572674883093,0.0166720021516084,GaiaDR3,2023A&A...674A...1G,,,,,7.767,0.023,TIC tycho2b3,2019AJ....158..138S,7.221,0.023,TIC sirful,2019AJ....158..138S,6.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.117,0.027,TIC,2019AJ....158..138S,5.872,0.02,TIC,2019AJ....158..138S,5.821,0.034,TIC,2019AJ....158..138S,6.681,0.006,7.081035137176514,0.0027598831137746,gaia_dr3,2023A&A...674A...1G,7.357048511505127,0.0028250904917867,6.633843898773193,0.0037989249579944,27.26855581852196,0.0151264704763889,GaiaDR3,2023A&A...674A...1G,36.64053726196289,0.0193347930908132,bj2021,2021AJ....161..147B,0,F8,1993yCat.3135....0C,1,5987.0,24.0,Pastel,2022A&A...663A...4S,4.354310345923338,0.0220765591013898,calculated_from_M_and_R,Calculated Value,4.36,0.06,Pastel,2022A&A...663A...4S,-0.12,0.03,Pastel,2022A&A...663A...4S,0.1685558066967588,0.0128485276331955,update_TIC,Calculated Value,1.1285272023465338,0.018987910421097,calc_from_L_and_Teff,Calculated Value,1.050187349319458,0.0400124788284302,gaia_dr3_flame,2023A&A...674A...1G,0,5.296574592590332,0.8658878803253174,gaia_dr3_flame,2023A&A...674A...1G,,6.49976,13.032226,1.3342882196482122e+18,6.49976,13.032226,1.3342882196482122e+18,1,1,A,6.5,3.200000000000001,1.3342882196482122e+18,6.4998,5.9608,0,,HD 155060,6062.65,4.4,1.26,HD 155060,256.98262,32.10548
TIC 68581262,103.70399047822,33.26817738045,103.70012922713916,33.266408018167255,68581262.0,9.390726133345793e+17,9.390726133345793e+17,33226.0,2MASS J06544902+3316058,2441-00572-1,,HD 265866,tic_near,-726.6720778359679,0.0300370063632726,-398.10237894601846,0.0244985334575176,GaiaDR3,2023A&A...674A...1G,,,,,11.47,,Simbad,,9.89,0.1,TIC cdwrf,2019AJ....158..138S,9.65,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,6.104,0.024,TIC,2019AJ....158..138S,5.526,0.016,TIC,2019AJ....158..138S,5.275,0.023,TIC,2019AJ....158..138S,7.648,0.008,8.863551139831543,0.0028239949871416,gaia_dr3,2023A&A...674A...1G,10.256711959838867,0.0030768014534244,7.695540428161621,0.003827894971575,179.06293491259635,0.0279636774212121,GaiaDR3,2023A&A...674A...1G,5.583099365234375,0.0009784698486328,bj2021,2021AJ....161..147B,0,M3V,1991ApJS...77..417K,1,3398.0,,TIC,2019AJ....158..138S,4.856532101633891,,calculated_from_M_and_R,Calculated Value,,,,,-0.5099999904632568,0.0350000113248825,gspspec [M/H],2023A&A...674A...1G,-1.788757709647922,0.1069038186797572,update_TIC,Calculated Value,0.3679823943922781,,calc_from_L_and_Teff,Calculated Value,0.3549102614804105,0.007954178590559,Mann2019,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,1,GJ 251,HD 265866,5178.53,4.34,-1.43,HD 265866,103.70399,33.26818
TIC 257558320,11.29567365455,0.25328683937,11.296853918133628,0.2530550968852176,257558320.0,2.549045055609127e+18,2.549045055609127e+18,3540.0,2MASS J00451098+0015117,0011-01301-1,WDS J00452+0015A,HD   4271,tic_near,265.9226800642189,0.0972111374139785,-51.99389073363896,0.0835906565189361,GaiaDR3,2023A&A...674A...1G,,,,,7.54,,Simbad,,7.01,0.03,TIC hipvmag,2019AJ....158..138S,6.7,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.984,0.019,TIC,2019AJ....158..138S,5.694,0.02,TIC,2019AJ....158..138S,5.63,0.023,TIC,2019AJ....158..138S,6.478,0.006,6.875820636749268,0.0027629939613387,gaia_dr3,2023A&A...674A...1G,7.144052982330322,0.0028198665368425,6.433202743530273,0.003816225985282,24.447861381246096,0.0809792131185531,GaiaDR3,2023A&A...674A...1G,40.8260498046875,0.1366119384765625,bj2021,2021AJ....161..147B,0,F7/8V,1999MSS...C05....0H,1,6181.0,36.0,Pastel,2022A&A...663A...4S,4.264294376648751,0.0234514164664123,calculated_from_M_and_R,Calculated Value,4.33,0.1,Pastel,2022A&A...663A...4S,0.03,0.03,Pastel,2022A&A...663A...4S,0.344351356795177,0.0144668858529325,update_TIC,Calculated Value,1.296315864604772,0.0263474246503557,calc_from_L_and_Teff,Calculated Value,1.1262853145599363,0.0400343537330627,gaia_dr3_flame,2023A&A...674A...1G,0,5.551176071166992,0.7001361846923828,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,0.1,0.0,,,,0,,HD 4271,6177.75,4.3,4.11,HD 4271,11.29567,0.25329
TIC 217856007,346.3798176934,14.45167272647,346.3815911111212,14.45207734419551,217856007.0,2.815678171532956e+18,2.815678171532956e+18,114028.0,2MASS J23053110+1427058,1166-00016-1,,HD 218133,tic_near,386.3358557975925,0.0230254288762807,91.02458927874912,0.0206161849200725,GaiaDR3,2023A&A...674A...1G,,,,,7.659,0.0,TIC apassdr9,2019AJ....158..138S,7.1,0.03,TIC hipvmag,2019AJ....158..138S,6.7,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.97,0.018,TIC,2019AJ....158..138S,5.731,0.016,TIC,2019AJ....158..138S,5.681,0.018,TIC,2019AJ....158..138S,6.549,0.006,6.963413715362549,0.0027689645920629,gaia_dr3,2023A&A...674A...1G,7.25172233581543,0.0029139887055681,6.504674434661865,0.0038453620064886,25.071796152109545,0.0285355690866708,GaiaDR3,2023A&A...674A...1G,39.81968688964844,0.0489482879638671,bj2021,2021AJ....161..147B,0,G0,1985ApJS...59..197B,1,5929.0,31.0,Pastel,2022A&A...663A...4S,4.209326415938399,0.0231116360018242,calculated_from_M_and_R,Calculated Value,4.23,0.1,Pastel,2022A&A...663A...4S,-0.07,0.05,Pastel,2022A&A...663A...4S,0.2894314181677453,0.0129911508363397,update_TIC,Calculated Value,1.3225297593370218,0.0241357427877459,calc_from_L_and_Teff,Calculated Value,1.03292715549469,0.0400023460388183,gaia_dr3_flame,2023A&A...674A...1G,0,8.452119827270508,0.9076013565063475,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 218133,5959.98,4.26,1.3,HD 218133,346.37982,14.45167
TIC 420752443,212.88001376464,1.36239747408,212.8794430524595,1.362533133472582,420752443.0,3.666334755614176e+18,3.666334755614176e+18,69340.0,2MASS J14113119+0121445,0317-01246-1,,HD 124115,tic_near,-128.28624522673914,0.0257105138152837,30.522233229328343,0.0206954050809144,GaiaDR3,2023A&A...674A...1G,,,,,6.882,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.408,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.543,0.02,TIC,2019AJ....158..138S,5.38,0.044,TIC,2019AJ....158..138S,5.305,0.024,TIC,2019AJ....158..138S,5.968,0.006,6.310963153839111,0.0027732101992083,gaia_dr3,2023A&A...674A...1G,6.539036750793457,0.0029990963500044,5.924593448638916,0.0038700240761857,22.95691962970805,0.0232004597783088,GaiaDR3,2023A&A...674A...1G,43.49199295043945,0.0373096466064453,bj2021,2021AJ....161..147B,0,F6V,1999MSS...C05....0H,1,6554.4,107.4,TIC,2019AJ....158..138S,4.16083350625389,0.0354301105450391,calculated_from_M_and_R,Calculated Value,,,,,0.23,0.03,TIC,2019AJ....158..138S,0.6204583010892268,0.0165295820964346,update_TIC,Calculated Value,1.584221531864791,0.0600365943400541,calc_from_L_and_Teff,Calculated Value,1.3255548477172852,0.0400051474571228,gaia_dr3_flame,2023A&A...674A...1G,0,2.92524528503418,0.429373025894165,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 124115,6409.56,4.28,20.47,HD 124115,212.88001,1.3624
TIC 230073581,244.17811084273,67.23884185832,244.1723899324644,67.2392157683359,230073581.0,1.642641410934267e+18,1.642641410934267e+18,79755.0,2MASS J16164280+6714196,4195-00721-1,WDS J16167+6714A,HD 147379,tic_near,-497.9154284423376,0.0180545262992382,84.04651524101907,0.018186517059803,GaiaDR3,2023A&A...674A...1G,,,,,10.01,,Simbad,,8.61,0.1,TIC cdwrf,2019AJ....158..138S,8.73,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,5.779,0.019,TIC,2019AJ....158..138S,5.136,0.034,TIC,2019AJ....158..138S,4.953,0.018,TIC,2019AJ....158..138S,6.971,0.007,7.9017744064331055,0.0027729393742797,gaia_dr3,2023A&A...674A...1G,8.799920082092285,0.0029423993172659,6.967185974121094,0.0038281335930782,92.87660493860945,0.0145886177197098,GaiaDR3,2023A&A...674A...1G,10.763724327087402,0.00146484375,bj2021,2021AJ....161..147B,0,M1-Ve,1989ApJS...71..245K,1,3923.0,,TIC,2019AJ....158..138S,4.609216345113784,,calculated_from_M_and_R,Calculated Value,,,,,0.023,,Simbad 2020ApJ...898..119R,2020ApJ...898..119R,-1.0446473665912912,0.0954355975705307,update_TIC,Calculated Value,0.6502679439922427,,calc_from_L_and_Teff,Calculated Value,0.6270951015762637,0.0152029865128182,Mann2019,Calculated Value,0,,,,,,,,,,,,1,1,A,64.5,2.110000000000001,1.642642957122494e+18,64.5286,1.7169,1,HD 147379,HD 147379A,4807.68,4.13,-5.61,HD 147379,244.17811,67.23884
