,star_name,TSS_tier,ra,dec,Teff,sy_dist,Vmag,Ksmag,Age,vsini_adopt,e_vsini_adopt,r_vsini_adopt,S_index_adopt,RHK_adopt,RHK_calculated_marvin23,RHK_calculated_pyastro,prot_adopt,r_prot_adopt,tau_cranmer11,act_cycle_adopt,phot_jitter_adopt
1153,TIC 97369520,3,32.34630137206,17.22419940404,6366.6,36.27278137207031,6.413,5.217,2.935,11.0,1.1,2007A&A...475..519H,,,,,,nan,2.990184574988399,,
1154,TIC 270371589,3,32.35898534168,5.67750703563,4067.06,48.47653579711914,11.39,8.035,12.786,,nan,nan,,,,,,nan,39.125292702853145,,
1155,TIC 398733843,3,32.3724650681,-7.77721264758,4263.23,41.88603591918945,10.824,7.703,,,nan,nan,,,,,,nan,35.3648749143607,,
1156,GAIA DR3 4964126297390536576,3,32.3801975,-39.5675688,3875.0,44.87495040893555,,8.172,0.338,,nan,nan,,,,,,nan,43.18032741798776,,
1157,TIC 63584475,3,32.385989,34.987289,7600.0,38.89537145079736,3.0,2.678,,,nan,nan,,,,,6.185717,2023ApJS..268....4F,0.0020000000000135344,,153.765855
1158,TIC 290177487,3,32.40055713665,-14.35906727846,3492.0,19.783308029174805,11.77,7.259,,,nan,nan,1.03,,-4.934287953013243,,,nan,52.54608658105433,,
1159,TIC 270372475,3,32.43327823228,0.79704662166,4306.62,,8.92,5.719,,,nan,nan,,,,,,nan,34.58061417811269,,
1160,TIC 7221735,3,32.48363918794,-45.77373287823,3544.0,30.969078063964844,12.926,8.601,,,nan,nan,,,,,19.9183,2026arXiv260305586B,51.16473618483362,,1296.0
1161,TIC 398736020,3,32.5152902032,-8.88320923963,3321.0,23.090227127075195,13.131,8.083,,,nan,nan,,,,,,nan,57.356387000933175,,
1162,TIC 70513361,3,32.53348041309,-31.06986999738,5295.0,44.10428237915039,8.91,6.967,,5.0,1.1,2007A&A...475..519H,0.174,,-4.977910438106469,-5.03363093249317,,nan,19.84192261393163,,
1163,TIC 306404005,3,32.55913637167,18.83121430393,3874.0,49.66297149658203,12.115,8.4,,,nan,nan,,,,,,nan,43.20248415562913,,
1164,TIC 220017951,2,32.60799609331,-50.82374089862,5178.0,10.76023769378662,6.117,4.125,2.684,0.18,nan,2010A&A...520A..79M-FEROS,0.26,-4.716,-4.753138695667847,-4.759489557163235,9.008719,2023ApJS..268....4F,21.422747241436326,,221.612599
1165,TIC 97404061,3,32.7154777463,13.68253749748,5442.0,42.84575271606445,8.81,6.848,7.741,2.26,0.98,2020ApJ...898..119R,,,,,,nan,17.819880566466725,,
1166,TIC 97404060,3,32.71700285649,13.68327853101,5704.0,42.83274459838867,8.2,6.579,5.466,1.933,0.231,2018A&A...615A..76S,0.225,-4.74,-4.658031399484186,-4.7476329253696,,nan,13.957142524022464,,
1167,TIC 70514364,3,32.75922856926,-35.67076600591,3902.0,22.365299224853516,10.21,6.535,,,nan,nan,,,,,,nan,42.58630965830369,,
1168,TIC 306424472,3,32.7593145123,22.47128117854,3935.0,46.24237060546875,12.134,8.583,,,nan,nan,,,,,14.0689,2026arXiv260305586B,41.87119989370842,,2793.0
1169,TIC 70514365,3,32.76,-35.6716,3445.0,22.377,11.92,6.674,,,nan,nan,,-4.7,,,,nan,53.82658632737473,,
1170,TIC 70514363,3,32.76232059447,-35.6679507662,3573.0,22.337921142578125,11.78,7.564,,,nan,nan,,,,,,nan,50.4101516819115,,
1171,TIC 5646849,3,32.79684132009,27.12621703136,3499.0,30.64546012878418,12.976,8.52,,,nan,nan,,,,,,nan,52.35799147525913,,
1172,TIC 369707376,3,32.82520943159,-63.22803615904,3456.0,14.806225776672363,12.204,7.726,,,nan,nan,,,,,,nan,53.52413208113745,,
1173,TIC 337046898,3,32.83782780491,8.56980516749,6095.0,41.9568977355957,5.623,4.308,,10.0,1.1,2007A&A...475..519H,0.1287,,-5.037412440609128,-5.201146404147293,11.009479,2023ApJS..268....4F,7.333514709607197,,82.752517
1174,TIC 292605805,3,32.84236913318,44.11164321279,3718.0,37.40167236328125,11.884,7.92,,,nan,nan,,,,,,nan,46.800194873501056,,
1175,TIC 408118468,3,32.84260974721,-10.05216093435,6585.2,49.95964431762695,5.999,4.977,1.941,9.0,1.1,2007A&A...475..519H,0.2132,,-4.519720660432747,,,nan,0.8343561428990197,,
1176,TIC 306426710,3,32.84644924842,21.37734445568,5796.0,31.428783416748047,7.33,5.786,6.56,2.8,0.5,2016ApJS..225...32B,0.333714285714,-4.49,-4.387974235783153,-4.503899409449024,6.413542,2023ApJS..268....4F,12.484615608886948,,1745.541608
1177,TIC 306426536,3,32.89975329192,20.77860203253,3774.0,33.91500473022461,11.828,7.939,,,nan,nan,,,,,,nan,45.47581094838979,,
1178,TIC 347401680,3,32.91781491717,54.62984936438,4767.83,40.502967834472656,9.751,7.322,,,nan,nan,,,,,19.1373,2026arXiv260305586B,27.130690602715028,,2352.0
1179,TIC 306425933,3,32.92069508773,18.56054850532,3410.0,20.36944007873535,12.505,7.866,,,nan,nan,,,,,,nan,54.80033430499584,,
1180,TIC 292607284,3,32.9301898689,45.76065732115,4792.29,39.589820861816406,9.719,7.29,13.031,,nan,nan,,,,,1.380337,2023ApJS..268....4F,26.77317570125195,,531.496749
1181,TIC 184694831,3,32.95537316986,40.71326595836,5230.61,41.10963821411133,8.973,6.956,8.537,,nan,nan,,,,,,nan,20.71304405998636,,
1182,TIC 270407856,3,32.99158683321,4.36160061746,4533.4,46.75385665893555,9.7,7.035,,,nan,nan,,,,,6.3013,2026arXiv260305586B,30.731540293265383,,19451.0
1183,GAIA DR3 101283991789480192,3,33.0637737,23.9579133,4954.95,31.94041633605957,9.52,,,6.0,1.1,2007A&A...475..519H,,,,,,nan,24.463595857399916,,
1184,TIC 306451533,3,33.06421643091,23.95820464671,5368.0,31.906719207763672,8.75,5.727,12.85,,nan,nan,,,,,6.6929,2026arXiv260305586B,18.845707630946638,,3920.0
1185,TIC 306450964,3,33.07511610098,21.9826738611,5349.0,34.34490966796875,8.46,6.59,4.719,2.5,0.5,2016ApJS..225...32B,0.2596999999999999,-4.677806798367623,-4.687826621222038,-4.717826920977572,8.5288,2026arXiv260305586B,19.106223711629784,,939.0
1186,TIC 7244844,3,33.08615582845,-46.81637684674,5825.0,43.41661071777344,7.87,6.378,9.949,2.329,0.262,2018A&A...615A..76S,0.205,-4.77,-4.6868015950940904,-4.824713429040787,8.547958,2023ApJS..268....4F,12.006686931691533,,272.745171
1187,TIC 270415707,3,33.08744774754,3.57561961615,3671.0,10.504046440124512,10.042,6.077,,,nan,nan,0.618609756098,,-5.046980294090456,,,nan,47.94122910695209,,
1188,TIC 167451009,3,33.1217,-8.0694,,43.8935,11.82,7.825,,,nan,nan,,,,,,nan,,,
1189,TIC 471012384,3,33.12172646251,-8.06940293483,3613.68,16.6701717376709,11.98,7.825,,,nan,nan,,,,,,nan,49.3702971624188,,
1190,TIC 220022156,3,33.17885647093,-53.7438924153,5108.0,28.14108657836914,8.38,6.25,13.475,1.732,1.438,2018A&A...615A..76S,0.199759833593,-4.87,-4.9486400373916775,-4.933693485257216,,nan,22.368373142928334,,
1191,TIC 332746279,3,33.19433854929,-2.39633130936,5780.0,38.157657623291016,7.74,6.173,11.103,0.0,0.0,2018A&A...615A..76S,0.165,-5.0,-4.866453600066576,-5.00385548921669,,nan,12.745507153467997,,
1192,TIC 332800044,3,33.19808754653,-2.3936295713,6104.0,37.65208435058594,5.66,4.331,3.72,6.8,nan,2017AJ....153...21L-San,0.1439,-4.94,-4.914471115146796,-5.031619560687954,,nan,7.175871185057029,,
1193,TIC 306484795,2,33.20035699556,21.21099376748,6432.0,29.9702,5.227,4.12,,9.4,nan,2017AJ....153...21L-San,0.157,,-4.781453755841705,,7.094703,2023ApJS..268....4F,2.1823330645717305,,80.000441
1194,TIC 302411994,3,33.21254900557,-17.68672297287,3825.0,23.52930450439453,11.078,7.342,,,nan,nan,,,,,10.91664,2023ApJS..268....4F,44.30201802494902,,387.540253
1195,TIC 184735829,3,33.22912612422,40.66839507154,5698.0,26.370635986328125,7.21,5.568,9.591,2.22,0.98,2020ApJ...898..119R,0.3285,-4.49,-4.42717883792463,-4.491028559691336,7.8988,2026arXiv260305586B,14.050862950372272,,2723.9999999999995
1196,TIC 347583453,3,33.2335921504,57.2044958487,5620.0,40.93112564086914,7.0,5.347,10.396,3.4,nan,2017AJ....153...21L-ELODIE,,,,,,nan,15.244457178539797,,
1197,TIC 201753428,3,33.24245564451,-58.85504192407,3518.0,47.90822982788086,12.925,8.44,,,nan,nan,,,,,1.6007,2006SASS...25...47W,51.85082531907983,,914118.6971891028
1198,TIC 50381137,3,33.24483223597,-73.76389748556,3522.0,32.42273712158203,12.728,8.343,,,nan,nan,,,,,19.876,2026arXiv260305586B,51.74467926338842,,1121.0
1199,TIC 306485177,3,33.28321309406,19.76284904978,4939.49,39.89841079711914,9.36,7.107,12.104,,nan,nan,,,,,10.0453,2026arXiv260305586B,24.67870368761033,,2831.0
1200,TIC 292695579,3,33.29531904897,46.2808630137,4342.5,37.16779708862305,10.25,7.393,9.035,,nan,nan,,,,,,nan,33.94427989320854,,
1201,TIC 268804174,3,33.30068589766,-21.19645495361,4065.88,23.728771209716797,9.831,6.504,,,nan,nan,1.65295,,-4.360021167749044,,10.245623,2023ApJS..268....4F,39.14903341501086,,642.584218
1202,TIC 184737443,3,33.30556212364,40.50758827391,5608.0,26.06464195251465,7.36,5.665,5.873,5.53,0.98,2020ApJ...898..119R,0.378615384615,-4.4,-4.377464162700721,-4.435276699518676,7.3755,2026arXiv260305586B,15.424168981659967,,2429.0
1203,TIC 167452551,3,33.39619648036,-8.81631236617,5361.75,48.93473434448242,8.6,6.689,,,nan,nan,,,,,7.210839,2023ApJS..268....4F,18.93151446871496,,208.999508
1204,TIC 70552676,3,33.40596648049,-35.20667886328,3778.0,36.65825653076172,11.794,7.851,,,nan,nan,,,,,9.402635,2023ApJS..268....4F,45.38264661321994,,329.209757
1205,TIC 138734401,3,33.4147065281,-37.48373314985,4184.0,42.2150764465332,10.5,7.26,,,nan,nan,,,,,,nan,36.84015618882346,,
1206,TIC 70553159,3,33.4734383847,-32.04124234384,3595.0,12.796309471130373,10.324,6.093,,,nan,nan,,,,,21.3421,2026arXiv260305586B,49.845112719509665,,1966.0
1207,TIC 622124939,3,33.50940504575,47.48408732172,6643.21,41.5455,7.15,,,30.0,1.1,2007A&A...475..519H,,,,,,nan,0.5234381047244373,,
1208,TIC 292726693,3,33.51017394029,47.48425180161,6461.0,41.5455,6.052,4.983,2.76,,nan,nan,,,,,,nan,1.866939753158096,,
1209,TIC 332819192,3,33.55654484937,-3.63520375359,4754.0,22.72740936279297,8.536,6.015,10.324,2.567,1.488,2018A&A...615A..76S,0.768428571429,-4.5,-4.371976903550899,-4.515922235701309,6.030949,2023ApJS..268....4F,27.334188131817648,,386.375945
1210,GAIA DR3 4938555161620867072,3,33.5771263,-49.8623962,4055.0,33.821720123291016,9.76,6.467,,,nan,nan,,,,,8.365129,2023ApJS..268....4F,39.36859019161283,,133.758833
1211,TIC 70553572,3,33.57749702411,-30.56308127131,3413.0,24.03501319885254,12.701,7.958,,,nan,nan,,,,,,nan,54.716185748985204,,
1212,TIC 268858674,3,33.81752758717,-23.28137010752,5710.0,48.47843933105469,8.08,6.457,12.781,4.0,1.1,2007A&A...475..519H,0.222,-4.76,-4.665214322155153,-4.765065211358992,7.504763,2023ApJS..268....4F,13.863141830080666,,489.146997
1213,TIC 302457583,3,33.82384382157,-12.84959171924,4868.77,48.06790542602539,9.97,7.611,,,nan,nan,,,,,3.602721,2023ApJS..268....4F,25.673662246447602,,402.971033
1214,TIC 302457612,3,33.833255422,-13.01627590932,3867.0,36.91139602661133,11.476,7.774,,,nan,nan,,,,,17.4997,2026arXiv260305586B,43.357895517516376,,4518.0
1215,TIC 337130939,3,33.84148115855,7.49418655811,3653.0,25.749847412109375,11.88,7.815,,,nan,nan,,,,,,nan,48.38550551179898,,
1216,TIC 118295030,2,33.85172412066,24.27128883454,5682.0,25.726377487182617,6.81,5.173,,0.46,0.98,2020ApJ...898..119R,0.150777777778,-4.96,-4.972728839442045,-5.100091204608294,5.266632,2023ApJS..268....4F,14.299423862113713,,63.790298
1217,TIC 118271073,3,33.8639071426,27.35726303599,5576.0,38.42994689941406,10.93,6.448,2.766,2.0,0.5,2016ApJS..225...32B,0.2707,-4.587581099131062,-4.581452416582622,,12.2872,2026arXiv260305586B,15.89862972770003,,2487.0
1218,TIC 1030078,3,33.92385575184,-9.01312035497,5169.57,44.13179016113281,9.09,7.083,12.419,,nan,nan,,,,,,nan,21.53646689207555,,
1219,TIC 379603165,2,33.92730676054,67.67231260042,5174.0,18.562877655029297,7.198,5.143,8.98,1.8,0.5,2016ApJS..225...32B,0.3196999999999999,-4.63045734546518,-4.634581578015536,-4.759326780193985,11.201277,2023ApJS..268....4F,21.47670416710879,,723.565676
1220,TIC 118295808,3,33.94187282439,25.78293637496,6467.0,40.99357604980469,5.792,4.7,2.302,8.0,0.5,2016ApJS..225...32B,0.22,-5.06,-4.50841812037423,,3.486955,2023ApJS..268....4F,1.8051377332440923,,343.732045
1221,TIC 268859658,3,33.94226198267,-18.23814442925,4818.58,22.985124588012695,7.94,5.43,12.954,,nan,nan,,,,,,nan,26.392190625391343,,
1222,TIC 632519156,3,33.94258633821,-18.2385362096,4509.0,22.994110107421875,9.25,,,,nan,nan,,-4.53,,,,nan,31.126869371636225,,
1223,GAIA DR3 105850121845012608,3,33.9528953,24.9806152,3789.49,49.714359283447266,12.375,8.424,,,nan,nan,,,,,0.462557,2023ApJS..268....4F,45.1160821992628,,560.235672
1224,TIC 302459510,3,33.95366671096,-12.67433313753,3474.73,27.332740783691406,12.991,8.171,,,nan,nan,,,,,,nan,53.01303160824834,,
1225,TIC 471012735,3,33.9537,-12.6743,3371.43,35.9745,12.991,8.171,,,nan,nan,,,,,,nan,55.89378202602734,,
1226,TIC 337133829,3,33.97198667639,6.62609222153,4531.0,35.932446999640675,9.07,6.31,,,nan,nan,,,,,,nan,30.770237625167358,,
1227,GAIA DR3 5176144780975494144,3,33.9955985,-9.4867424,3417.0,41.67880630493164,12.222,7.546,,,nan,nan,,,,,1.4374,2006SASS...25...47W,54.60418827209989,,55507.476388
1228,TIC 408586952,3,34.11555552596,12.37976628101,5465.0,36.63272476196289,7.99,6.234,,1.0,1.1,2007A&A...475..519H,0.1507999999999999,-5.04,-5.0377781195742815,-5.119189056815269,,nan,17.49665654485102,,
1229,TIC 354671857,3,34.12743851397,-51.51215875039,11884.8,46.10639953613281,3.57,4.127,,,nan,nan,,,,,0.343786,2023ApJS..268....4F,0.002,,259.438092
1230,TIC 322736687,3,34.14628014167,-30.96874685372,3224.0,13.396716117858888,13.15,7.887,,,nan,nan,,,,,3.0401,2026arXiv260305586B,60.2779960076621,,5318.000000000001
1231,TIC 322736681,3,34.17165790456,-30.98839659636,3340.0,13.40162754058838,12.027,7.131,,,nan,nan,,,,,,nan,56.800901672672126,,
1232,TIC 292851928,3,34.19741004659,43.77299711175,5868.0,47.11623001098633,7.61,6.139,10.354,2.41,0.63,2023A&A...676A..90R,0.1408,-5.01,-4.988897863190464,-5.14361267452562,,nan,11.286463631188248,,
1233,TIC 374219450,3,34.20504652965,64.95260878179,5494.0,39.52151107788086,8.31,6.585,0.47,3.0,1.1,2007A&A...475..519H,,,,,6.22187,2023ApJS..268....4F,17.08559510528463,,70.874008
1234,TIC 63782132,2,34.26348071015,34.22423430148,5668.0,10.914851188659668,4.872,3.076,,5.5,nan,2017AJ....153...21L-San,0.218,-4.71,-4.690511803297217,-4.709270924415066,3.08734,2023ApJS..268....4F,14.515309461250547,,61.473664
1235,TIC 270479665,3,34.31175252855,4.01653239324,4488.72,46.18649673461914,10.64,7.853,,,nan,nan,,,,,11.869652,2023ApJS..268....4F,31.458709112612745,,639.547732
1236,TIC 63790159,3,34.32861360053,33.8471922482,9441.0,35.65824508666992,4.0,3.958,,254.0,nan,2012A&A...537A.120Z,,,,,0.451742,2023ApJS..268....4F,0.002,,29.071164
1237,TIC 118301927,3,34.35307020926,28.741780729,5917.0,39.579864501953125,7.74,6.262,7.491,7.55,0.98,2020ApJ...898..119R,0.39185,-4.37,-4.2639286059163455,-4.314571408234421,,nan,10.450343874585291,,
1238,TIC 118301925,3,34.35536208819,28.7450398769,6195.0,39.49895477294922,7.031,5.787,3.455,20.95,0.98,2020ApJ...898..119R,0.309,-4.41,-4.333646830272442,-4.385054328413988,,nan,5.611107217516917,,
1239,TIC 374218538,3,34.35697520881,65.2620970166,6185.8,44.50722885131836,7.61,6.287,4.852,3.0,1.1,2007A&A...475..519H,,,,,10.793792,2023ApJS..268....4F,5.765917030996189,,309.27356
1240,TIC 146246752,3,34.36959512878,-32.22102733645,3704.0,29.91239547729492,11.95,7.916,,,nan,nan,,,,,8.336615,2023ApJS..268....4F,47.13722696612774,,373.553633
1241,TIC 201791255,3,34.39232650659,-53.98902787176,3787.0,25.822248458862305,11.431,7.651,,,nan,nan,,,,,,nan,45.17371750742535,,
1242,TIC 146247926,3,34.48661746906,-35.61682081103,3709.0,27.293275833129883,11.626,7.676,,,nan,nan,,,,,9.639608,2023ApJS..268....4F,47.016582600014196,,152.960244
1243,TIC 146247923,3,34.48839681447,-35.60540844375,3499.0,27.26639175415039,12.842,8.403,,,nan,nan,,,,,,nan,52.35799147525913,,
1244,TIC 419994887,2,34.50600763891,1.7578094131,6023.0,22.40638542175293,5.607,4.278,7.006,1.5,0.5,2016ApJS..225...32B,-0.4416999999999999,-3.758040059761124,,,,nan,8.60058196900637,,
1245,TIC 264615805,3,34.50879312212,56.26692223971,3901.0,35.43836212158203,11.64,7.904,,,nan,nan,,,,,16.0902,2026arXiv260305586B,42.6081661134579,,1249.0
1246,TIC 77093037,3,34.55851500091,-36.33675446672,4859.0,46.48769760131836,9.91,7.539,,,nan,nan,,,,,8.663822,2023ApJS..268....4F,25.81266874469467,,126.160103
1247,TIC 337138594,3,34.57927643031,6.42741724811,4910.32,42.97142791748047,9.639,7.344,,,nan,nan,,,,,,nan,25.08681423973087,,
1248,TIC 77093387,3,34.59493058644,-38.63242776388,4108.84,48.07352066040039,11.38,8.262,,,nan,nan,,,,,9.072719,2023ApJS..268....4F,38.29363219890403,,469.196835
1249,TIC 264615033,3,34.60246913802,56.55984323293,5051.23,33.41865921020508,8.249,6.061,,,nan,nan,0.1645,,-5.109591628202834,-5.0977550395303,,nan,23.139550587515423,,
1250,TIC 344334378,3,34.62044398675,-20.00800428203,3746.0,39.85177230834961,12.093,8.177,,,nan,nan,,,,,8.41284,2023ApJS..268....4F,46.13328976256398,,571.445477
1251,TIC 246941391,3,34.64984665471,20.79706798815,3513.0,20.01151466369629,12.429,8.022,,,nan,nan,,,,,,nan,51.98381322343802,,
1252,TIC 408593981,3,34.65243870694,12.31600047087,3533.0,29.89529800415039,12.425,7.927,,,nan,nan,,,,,9.3282,2026arXiv260305586B,51.45389327375363,,6260.0
1253,TIC 331795048,3,34.67970652569,81.78641583418,4835.95,43.68437194824219,9.98,7.622,0.819,,nan,nan,,,,,,nan,26.142251752443904,,
1254,TIC 429066731,3,34.72762792052,35.21823249231,3889.0,43.49093246459961,11.75,8.145,,,nan,nan,,,,,15.0907,2026arXiv260305586B,42.87130652588949,,3130.0
1255,TIC 72748794,1,34.74376955275,-25.94568706109,5401.0,12.832074165344238,6.34,4.551,,3.6,nan,2017AJ....153...21L-San,0.1773,-5.597434784359653,-4.926744769835395,-4.96488426011427,,nan,18.390649942287354,,
1256,TIC 429066777,3,34.76253781452,35.35516729929,3370.0,17.43637466430664,12.572,7.897,,,nan,nan,,,,,,nan,55.93473820987893,,
1257,GAIA DR3 4739421098886383872,3,34.7717789,-56.580899,3608.0,34.074378967285156,12.21,8.137,0.552,,nan,nan,,,,,,nan,49.514195211835414,,
1258,TIC 246942458,3,34.7863345896,19.68770735416,6055.6,32.39854431152344,6.83,5.455,5.693,5.0,1.1,2007A&A...475..519H,,,,,4.509028,2023ApJS..268....4F,8.026284432118628,,49.841332
1259,TIC 77111228,3,34.79198411026,-36.77810557698,3461.0,15.24517059326172,11.595,7.031,,,nan,nan,,,,,21.3398,2026arXiv260305586B,53.38721402800774,,1156.0
1260,TIC 332891271,3,34.81681729334,-0.77983904549,5450.0,39.27985000610352,8.48,6.719,7.875,2.505,0.187,2018A&A...615A..76S,0.263666666667,-4.67,-4.641501668389804,-4.693467534743649,6.598133,2023ApJS..268....4F,17.70771952385877,,98.495432
1261,TIC 246942633,3,34.8330124132,20.43800627213,3863.0,44.50482177734375,12.031,8.312,,,nan,nan,,,,,19.3239,2026arXiv260305586B,43.446949430683695,,1210.0
1262,TIC 234306483,3,34.89057278666,-67.69846934515,5567.0,38.99162292480469,8.12,6.445,12.129,2.188,0.274,2018A&A...615A..76S,0.156,-4.94,-4.976458806784238,-5.059664729514766,,nan,16.030866081673963,,
1263,TIC 146249749,3,34.94882951329,-35.44569073172,5093.0,34.852787017822266,8.91,6.084,5.848,2.0,1.1,2007A&A...475..519H,,,,,9.9504,2026arXiv260305586B,22.57163952874759,,2793.0
1264,TIC 632011518,3,34.94952248322,-35.4454858834,4880.11,34.88893127441406,8.91,,12.621,,nan,nan,,,,,9.9504,2026arXiv260305586B,25.51281571068502,,2793.0
1265,TIC 24694579,3,34.99029423178,-74.56454770981,4296.0,39.69153594970703,10.48,7.549,,,nan,nan,,,,,,nan,34.771059380071044,,
1266,TIC 24695017,3,35.02311827535,-72.82975410516,5205.61,45.68809509277344,9.31,7.312,8.615,,nan,nan,,,,,8.4543,2026arXiv260305586B,21.05035605416471,,5272.0
1267,TIC 471012506,3,35.10531309237,37.79186076575,3558.75,24.45657539367676,12.691,8.114,,,nan,nan,,,,,,nan,50.77954297450242,,
1268,TIC 129762186,3,35.1063,37.7915,3140.9,41.5714,12.685,8.114,,,nan,nan,,,,,,nan,62.898925025474284,,
1269,TIC 129738646,3,35.17886552819,-39.03372962364,4737.2,25.041906356811523,8.74,6.202,,,nan,nan,0.569,,-4.5247927850421465,-4.588222406612153,16.1922,2026arXiv260305586B,27.58274551701899,,5142.0
1270,TIC 285179624,3,35.17979180263,30.74597519466,3719.0,43.0399169921875,12.45,8.532,,,nan,nan,,,,,,nan,46.77621290901061,,
1271,TIC 279835119,3,35.22273208842,-64.21082519623,4107.89,38.58256912231445,10.94,7.688,,,nan,nan,,,,,8.601148,2023ApJS..268....4F,38.31235146703361,,142.236082
1272,TIC 129789754,3,35.2669,36.8846,3197.62,37.607,13.261,8.562,,,nan,nan,,,,,,nan,61.09796050647228,,
1273,TIC 301092256,3,35.30141306524,53.56084483214,4203.91,29.038339614868164,10.32,7.177,,,nan,nan,,,,,,nan,36.46404775869778,,
1274,TIC 285181325,3,35.31621708184,33.64719387467,3490.0,30.795820236206055,12.958,8.527,,,nan,nan,,,,,0.435258,2023ApJS..268....4F,52.59995171493653,,458.390841
1275,TIC 146267651,3,35.34997979095,-30.93363943017,5023.0,31.344615936279297,8.82,6.599,13.44,2.286,0.576,2018A&A...615A..76S,,,,,,nan,23.525314262714165,,
1276,TIC 146268248,3,35.40692567208,-34.83727246295,4981.0,40.16719055175781,9.45,7.185,,1.935,0.095,2018A&A...615A..76S,,,,,20.8455,2026arXiv260305586B,24.10285841890877,,2955.9999999999995
1277,TIC 408130762,3,35.43507205175,-6.8795318704,4808.0,27.703493118286133,9.05,6.467,10.239,2.839,0.09,2018A&A...615A..76S,0.671,-4.54,-4.411968870756015,-4.6011963455640394,8.033471,2023ApJS..268....4F,26.545114334851817,,1364.873794
1278,TIC 234309613,3,35.43725255323,-68.65941361532,8936.0,42.90692138671875,4.09,3.957,,,nan,nan,,,,,0.643997,2023ApJS..268....4F,0.002,,69.884727
1279,TIC 139470481,3,35.49659689422,-29.35208376705,5810.0,41.55584335327149,7.891,6.362,8.063,3.0,1.1,2007A&A...475..519H,0.175,,-4.810029736438842,-4.928203456957073,,nan,12.254698487105257,,
1280,TIC 139470482,3,35.49984376509,-29.35164104537,4414.3,41.47692108154297,10.38,7.607,12.461,,nan,nan,,,,,,nan,32.7027868421496,,
1281,TIC 420031394,3,35.50355982261,4.74675738757,5488.0,39.09012985229492,8.25,6.501,11.75,1.9,0.5,2016ApJS..225...32B,0.1501,-4.97,-5.034698163659666,-5.120176431524771,,nan,17.170982464006094,,
1282,TIC 408130113,2,35.50638231922,-10.77753340736,6894.5,29.81879997253418,5.421,4.522,1.634,117.0,nan,2012A&A...537A.120Z,,,,,0.459021,2023ApJS..268....4F,0.028471634530408692,,610.939332
1283,TIC 409527090,3,35.56101695437,47.88003062089,3782.0,11.948506355285645,9.4,5.554,,,nan,nan,1.782,,-4.488294508906867,,,nan,45.28967134443128,,
1284,TIC 301262047,3,35.56130824943,48.33169713083,5237.38,46.32999801635742,9.58,7.49,,,nan,nan,,,,,,nan,20.62164610784138,,
1285,TIC 129821115,3,35.58676917048,36.44287759406,3910.0,48.37913513183594,12.301,8.824,,,nan,nan,,,,,,nan,42.41185473691756,,
1286,TIC 146280976,3,35.60669213266,-34.55506851911,3743.0,19.447641372680664,11.415,7.555,,,nan,nan,,,,,,nan,46.20429049126624,,
1287,TIC 293066086,3,35.60772723665,47.48883893378,3916.16,42.04359817504883,11.57,7.899,,,nan,nan,,,,,0.4654,2026arXiv260305586B,42.27800369363024,,25747.0
1288,TIC 166697533,3,35.63044731258,-53.09419247444,4523.9,49.24343490600586,10.633,7.848,11.999,,nan,nan,,,,,,nan,30.88495555372205,,
1289,TIC 279342892,3,35.63584761658,-23.81680216018,5865.0,23.333005905151367,5.198,3.741,5.611,6.25,2.98,2023ApJS..266...11B,0.149,-5.05,-4.9345048412573895,-5.05328802306208,2.775201,2023ApJS..268....4F,11.33714171582064,,320.158682
1290,TIC 246972946,3,35.67352699203,18.41064978802,5015.33,34.857303619384766,8.832,6.629,11.015,,nan,nan,,,,,5.999829,2023ApJS..268....4F,23.63044246246103,,68.310837
1291,TIC 382552502,3,35.68397424019,-60.37989747404,3265.0,28.15653610229492,13.365,8.102,,,nan,nan,,,,,1.1535,2026arXiv260305586B,59.02537315514997,,13782.000000000002
1292,TIC 35120244,3,35.69255155606,-12.23657669257,3649.0,38.189598083496094,12.917,8.759,,,nan,nan,,,,,,nan,48.48478824282268,,
1293,TIC 129865530,3,35.70959649258,41.39629278164,7262.46,48.25055313110352,5.795,5.069,1.225,,nan,nan,,,,,0.063037,2023ApJS..268....4F,0.002002533462446554,,4964.034109
1294,TIC 279442159,3,35.75283064556,71.17690745652,5087.44,37.3267936706543,8.946,6.806,,,nan,nan,,,,,,nan,22.64706486864993,,
1295,TIC 632326038,3,35.81030577056,-29.8696848368,5575.44,40.716670989990234,7.9,,5.457,6.0,1.1,2007A&A...475..519H,0.266,,-4.5923564584457734,-4.588492423428561,,nan,15.906872847098118,,
1296,TIC 139472130,3,35.81058466768,-29.8693107787,6020.0,40.58179473876953,7.15,5.567,3.451,,nan,nan,,,,,2.821449,2023ApJS..268....4F,8.65339737304321,,441.664581
1297,TIC 246975019,3,35.86102571368,22.73521158219,3809.0,27.068151473999023,11.25,7.346,,,nan,nan,,,,,10.396,2026arXiv260305586B,44.66700227231722,,1058.0
1298,TIC 420048389,3,36.00105488539,4.87181410065,4384.44,36.67041015625,10.322,7.454,,,nan,nan,,,,,6.1672,2026arXiv260305586B,33.2140358500884,,1656.9999999999998
1299,TIC 311403944,3,36.11063237807,-47.17329798791,3434.8,21.731813430786133,12.939,8.179,,,nan,nan,,,,,,nan,54.108567598096506,,
1300,TIC 394819350,3,36.11179591338,-85.11727830244,3593.0,32.72562789916992,12.002,7.79,,,nan,nan,,,,,,nan,49.89621818589024,,
