star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,HD,S_CTIO_,S_MW_,logR__HK_,_RA,_DE
TIC 29845542,23.42848064113,-7.02534346454,23.42926407994888,-7.025711115974717,29845542.0,2.477891500647337e+18,2.477891500647337e+18,7276.0,2MASS J01334282-0701311,4687-02318-1,,HD   9562,tic_near,174.61275550449685,0.0700151175260543,-82.57651111211966,0.0273873936384916,GaiaDR3,2023A&A...674A...1G,6.61,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.4,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.76,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,4.627,0.029,TIC,2019AJ....158..138S,4.391,0.015,TIC,2019AJ....158..138S,4.258,0.018,TIC,2019AJ....158..138S,5.184,0.006,5.601215839385986,0.0028079551241037,gaia_dr3,2023A&A...674A...1G,5.915887832641602,0.0028818339035235,5.111699104309082,0.0046672679147711,33.58289170105761,0.0527412481606006,GaiaDR3,2023A&A...674A...1G,29.751611709594727,0.0456857681274414,bj2021,2021AJ....161..147B,0,G1V,2006AJ....132..161G,1,5860.0,12.0,Pastel,2022A&A...663A...4S,3.9086334111829415,0.0553183352493202,calculated_from_M_and_R,Calculated Value,4.05,0.03,Pastel,2022A&A...663A...4S,0.19,0.01,Pastel,2022A&A...663A...4S,0.5769086895766662,0.0125009103217323,update_TIC,Calculated Value,1.8850017494022304,0.0282064042233786,calc_from_L_and_Teff,Calculated Value,1.05,0.13,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,9562,0.209,0.138,-5.16,23.4285,-7.0253
TIC 230980302,23.92488955184,-55.23798545573,23.926038615868308,-55.23715025086422,230980302.0,4.91233483295558e+18,4.91233483295558e+18,7429.0,2MASS J01354197-5514169,8478-01029-1,,HD   9934,tic_near,147.55749502135853,0.0166103355586528,187.846445892965,0.0172913502901792,GaiaDR3,2023A&A...674A...1G,,,,,8.4,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.86,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.811,0.023,TIC,2019AJ....158..138S,6.521,0.02,TIC,2019AJ....158..138S,6.498,0.023,TIC,2019AJ....158..138S,7.321,0.006,7.719808578491211,0.0027641911878747,gaia_dr3,2023A&A...674A...1G,7.994827747344971,0.0028225642919334,7.272706031799316,0.0037946792337286,20.80540716011072,0.0173888057470321,GaiaDR3,2023A&A...674A...1G,48.04109573364258,0.0412769317626953,bj2021,2021AJ....161..147B,0,F8/G0V,1975MSS...C01....0H,1,6110.0,125.3,TIC,2019AJ....158..138S,4.413545867765794,0.0419674283743893,calculated_from_M_and_R,Calculated Value,,,,,-0.24,,gcs_reanalysis,2011A&A...530A.138C,0.1458653234905228,0.0148322881333874,update_TIC,Calculated Value,1.055608518236808,0.0468981119907157,calc_from_L_and_Teff,Calculated Value,1.0531349182128906,0.040002703666687,gaia_dr3_flame,2023A&A...674A...1G,0,4.721930980682373,0.8568181991577148,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,9934,0.217,0.166,-4.91,23.9249,-55.238
TIC 231836962,24.47323904871,-60.51152373288,24.47310935796312,-60.51148699570952,231836962.0,4.716158250340259e+18,4.716158250340259e+18,7599.0,2MASS J01375356-6030414,8850-01715-1,,HD  10180,tic_near,-14.302755781260458,0.0171440858393907,8.05764460416299,0.0156355202198028,GaiaDR3,2023A&A...674A...1G,,,,,7.95,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.32,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.246,0.021,TIC,2019AJ....158..138S,5.934,0.031,TIC,2019AJ....158..138S,5.868,0.018,TIC,2019AJ....158..138S,6.757,0.006,7.187870025634766,0.0027607900036182,gaia_dr3,2023A&A...674A...1G,7.492965221405029,0.0028186557417932,6.711756706237793,0.003803086539644,25.661108173407136,0.0145735358819365,GaiaDR3,2023A&A...674A...1G,38.95824432373047,0.0197696685791015,bj2021,2021AJ....161..147B,0,G1V,2006AJ....132..161G,1,5906.0,17.0,Pastel,2022A&A...663A...4S,4.287851533863107,0.0221684129097261,calculated_from_M_and_R,Calculated Value,4.36,0.04,Pastel,2022A&A...663A...4S,0.08,0.02,Pastel,2022A&A...663A...4S,0.1809537344735068,0.0123161298165083,update_TIC,Calculated Value,1.1763664416008228,0.0180025861431663,calc_from_L_and_Teff,Calculated Value,0.9791949391365052,0.0400005877017974,gaia_dr3_flame,2023A&A...674A...1G,0,10.02038288116455,1.0652084350585938,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 10180,10180,0.21,0.153,-5.04,24.4732,-60.5115
TIC 42073674,25.15172999959,-36.48361554097,25.15223140544571,-36.48430299675281,42073674.0,5.010757753754644e+18,5.010757753754644e+18,7822.0,2MASS J01403640-3629007,7005-01217-1,,HD  10370,tic_near,90.69734583500951,0.0108246011659502,-154.80344695279817,0.0146381370723247,GaiaDR3,2023A&A...674A...1G,,,,,8.62,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.89,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.7,0.023,TIC,2019AJ....158..138S,6.412,0.036,TIC,2019AJ....158..138S,6.289,0.018,TIC,2019AJ....158..138S,7.3,0.006,7.760770320892334,0.0027598176433899,gaia_dr3,2023A&A...674A...1G,8.096689224243164,0.0028107741866142,7.249571800231934,0.0037920752657741,27.00885512252523,0.0196479652076959,GaiaDR3,2023A&A...674A...1G,37.00511169433594,0.0254878997802734,bj2021,2021AJ....161..147B,0,G5V,2006AJ....132..161G,1,5670.0,146.6,TIC,2019AJ....158..138S,4.452729762173552,0.04999670840802,calculated_from_M_and_R,Calculated Value,,,,,-0.07,,gcs_reanalysis,2011A&A...530A.138C,-0.087794560292146,0.0107140525985002,update_TIC,Calculated Value,0.9366756856664658,0.0497951716291912,calc_from_L_and_Teff,Calculated Value,0.907487452030182,0.0400569140911101,gaia_dr3_flame,2023A&A...674A...1G,0,9.861035346984863,1.3566031455993652,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,10370,0.235,0.199,-4.82,25.1517,-36.4836
TIC 113710966,25.6240145562,20.26851673511,25.62258568627586,20.26551918225611,113710966.0,9.633117294261453e+16,9.633117294261453e+16,7981.0,2MASS J01422977+2016073,1211-01733-1,WDS J01425+2016A,* 107 Psc,tic_near,-300.73691840079994,0.136648029088974,-673.5388952717276,0.1056249514222145,GaiaDR3,2023A&A...674A...1G,6.57,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.08,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.24,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.55,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.12,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.855,0.24,TIC,2019AJ....158..138S,3.391,0.226,TIC,2019AJ....158..138S,3.285,0.266,TIC,2019AJ....158..138S,4.489,0.008,4.999680042266846,0.0029583785536067,gaia_dr3,2023A&A...674A...1G,5.439817905426025,0.0030127108226884,4.417332649230957,0.0046891832025672,130.823369060264,0.1531897187232971,GaiaDR3,2023A&A...674A...1G,7.641392230987549,0.0092790126800537,bj2021,2021AJ....161..147B,0,K1V,1989ApJS...71..245K,1,5204.0,11.0,Pastel,2022A&A...663A...4S,4.507190108158933,0.0237819474948619,calculated_from_M_and_R,Calculated Value,4.49,0.03,Pastel,2022A&A...663A...4S,-0.04,0.01,Pastel,2022A&A...663A...4S,-0.3390952477711816,0.0097622532671639,update_TIC,Calculated Value,0.8325885713383133,0.0099977120180629,calc_from_L_and_Teff,Calculated Value,0.8127993941307068,0.0400000214576721,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,54.1,6.359999999999999,,,,0,,10476,0.238,0.185,-4.95,25.624,20.2685
TIC 419015728,26.01704803456,-15.93748188539,26.009055057160104,-15.933680200693855,419015728.0,2.452378776434277e+18,2.452378776434477e+18,8102.0,2MASS J01440402-1556141,5855-2292-1,WDS J01441-1556A,* tau Cet,tic_near,-1721.7277944720731,0.1808758676052093,854.9631570589582,0.0880725905299186,GaiaDR3,2023A&A...674A...1G,4.43,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.22,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.5,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.88,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.41,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.149,0.31,TIC,2019AJ....158..138S,1.8,0.234,TIC,2019AJ....158..138S,1.794,0.274,TIC,2019AJ....158..138S,2.746,1.722,3.300399780273437,0.0029656848176958,gaia_dr3,2023A&A...674A...1G,3.799520492553711,0.0113164538082761,2.748299360275269,0.0053428118308673,273.80974511859966,0.1701304465532302,GaiaDR3,2023A&A...674A...1G,3.652167797088623,0.002537250518799,bj2021,2021AJ....161..147B,0,G8V,1989ApJS...71..245K,1,5356.0,11.0,Pastel,2022A&A...663A...4S,4.556220800197271,0.0530175595573576,calculated_from_M_and_R,Calculated Value,4.53,0.03,Pastel,2022A&A...663A...4S,-0.51,0.01,Pastel,2022A&A...663A...4S,-0.2843083618745233,0.0100881015583555,update_TIC,Calculated Value,0.8371770749672125,0.0103134363858919,calc_from_L_and_Teff,Calculated Value,0.92,0.11,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,160.5,10.32,,,,1,tau Cet,10700,0.231,0.173,-4.95,26.017,-15.9375
TIC 394234013,24.48147485379,-82.9749909196,24.48593879034599,-82.97445930510104,394234013.0,4.618008180223989e+18,4.618008180223989e+18,7601.0,2MASS J01375558-8258296,9490-01295-1,WDS J01379-8259AB,HD  10800,tic_near,122.52625583572278,0.2903717458248138,120.82693545660952,0.2550099194049835,GaiaDR3,2023A&A...674A...1G,6.58,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.48,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.87,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,4.776,0.03,TIC,2019AJ....158..138S,4.526,0.076,TIC,2019AJ....158..138S,4.405,0.029,TIC,2019AJ....158..138S,5.296,0.006,5.702850818634033,0.0034682701038566,gaia_dr3,2023A&A...674A...1G,6.031315326690674,0.0032766643981894,5.237998008728027,0.0045731964547366,37.01284884412152,0.2290088534355163,GaiaDR3,2023A&A...674A...1G,26.98203659057617,0.1879405975341797,bj2021,2021AJ....161..147B,0,G1V,2006A&A...460..695T,1,5856.4,89.9,TIC,2019AJ....158..138S,4.049307938069786,0.0343268716601291,calculated_from_M_and_R,Calculated Value,,,,,-0.13,,gcs_reanalysis,2011A&A...530A.138C,0.4493700038764405,0.0144201829185316,update_TIC,Calculated Value,1.629581864772522,0.0568768595860438,calc_from_L_and_Teff,Calculated Value,1.0849074125289917,0.0402236580848693,gaia_dr3_flame,2023A&A...674A...1G,0,8.025851249694824,0.7938792705535889,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,AB,0.1,0.7999999999999998,,,,0,,10800,0.263,0.255,-4.6,24.4815,-82.975
TIC 24910401,27.34729377026,-10.70361648143,27.34656392669115,-10.703948475569574,24910401.0,2.4610457111994813e+18,2.4610457111994813e+18,8486.0,2MASS J01492335-1042125,5278-02439-1,WDS J01496-1041B,V* EZ Cet,tic_near,-159.84578621669064,0.2219216972589492,-70.6658592150867,0.1678284704685211,GaiaDR3,2023A&A...674A...1G,7.49,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.386,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.754,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.392,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.04,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.536,0.023,TIC,2019AJ....158..138S,5.289,0.023,TIC,2019AJ....158..138S,5.149,0.02,TIC,2019AJ....158..138S,6.15,0.006,6.589531421661377,0.0027724682452664,gaia_dr3,2023A&A...674A...1G,6.905102252960205,0.0030708259136747,6.096688270568848,0.0039764384017311,41.80003753947925,0.2578659355640411,GaiaDR3,2023A&A...674A...1G,23.89030265808105,0.1390972137451154,bj2021,2021AJ....161..147B,0,G3V,1999MSS...C05....0H,1,5795.0,15.0,Pastel,2022A&A...663A...4S,4.416844852677398,0.0229641780623288,calculated_from_M_and_R,Calculated Value,4.48,0.04,Pastel,2022A&A...663A...4S,-0.06,0.02,Pastel,2022A&A...663A...4S,-0.0001446172547873,0.0127697726864023,update_TIC,Calculated Value,0.99191271098483,0.015460522222392,calc_from_L_and_Teff,Calculated Value,0.9369666576385498,0.0400185585021972,gaia_dr3_flame,2023A&A...674A...1G,0,9.61259937286377,1.2367229461669922,gaia_dr3_flame,2023A&A...674A...1G,,6.042407,12.634978,2.4610458142786964e+18,6.042407,12.634978,2.4610458142786964e+18,1,1,B,184.1,-2.119999999999999,,,,0,,11131,0.295,0.315,-4.46,27.3473,-10.7036
TIC 160192236,27.39817652749,-46.76866292931,27.398377084540385,-46.76824114661913,160192236.0,4.954140773305176e+18,4.954140773305176e+18,8498.0,2MASS J01493556-4646072,8041-01085-1,WDS J01496-4646AB,HD  11264,tic_near,30.57594328798942,0.0347344204783439,95.16854466611318,0.0414284281432628,GaiaDR3,2023A&A...674A...1G,,,,,8.61,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.92,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.703,0.019,TIC,2019AJ....158..138S,6.41,0.02,TIC,2019AJ....158..138S,6.284,0.018,TIC,2019AJ....158..138S,7.323,0.006,7.783960342407227,0.0027627825781356,gaia_dr3,2023A&A...674A...1G,8.107345581054688,0.0028103438567808,7.269853591918945,0.003793267265078,20.908715109288355,0.042031779885292,GaiaDR3,2023A&A...674A...1G,47.79619598388672,0.1159877777099609,bj2021,2021AJ....161..147B,0,G5V,1978MSS...C02....0H,1,5715.0,33.0,Pastel,2022A&A...663A...4S,4.263285822182181,0.0240787094183065,calculated_from_M_and_R,Calculated Value,4.31,0.1,Pastel,2022A&A...663A...4S,0.04,0.06,Pastel,2022A&A...663A...4S,0.1258345064753382,0.0113991759841379,update_TIC,Calculated Value,1.1790641336516463,0.0206118123992608,calc_from_L_and_Teff,Calculated Value,0.9295934438705444,0.0400000214576721,gaia_dr3_flame,2023A&A...674A...1G,0,12.77414321899414,0.985358715057373,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,AB,0.3,3.9,,,,0,,11264,0.216,0.163,-4.98,27.3981,-46.7687
TIC 111245241,30.13385553455,-40.73124789872,30.136438035803955,-40.73316109913184,111245241.0,4.958188247405309e+18,4.958188247405309e+18,9381.0,2MASS J02003210-4043523,7553-00595-1,,HD  12387,tic_near,440.4018579389903,0.0124779231846332,-430.5828605554667,0.0159102790057659,GaiaDR3,2023A&A...674A...1G,,,,,8.02,,Simbad,,7.36,,Simbad,,,,,,,,,,6.153,0.021,TIC,2019AJ....158..138S,5.844,0.024,TIC,2019AJ....158..138S,5.768,0.017,TIC,2019AJ....158..138S,6.768,0.006,7.216874599456787,0.0027588577539135,gaia_dr3,2023A&A...674A...1G,7.538945198059082,0.0028073395639452,6.720363616943359,0.0037949029842408,28.427389252851032,0.0162149891257286,GaiaDR3,2023A&A...674A...1G,35.155609130859375,0.0248355865478515,bj2021,2021AJ....161..147B,0,G5VFe-0.8CH-0.7,2006AJ....132..161G,1,5708.0,16.0,Pastel,2022A&A...663A...4S,4.296325279463719,0.0221245878758772,calculated_from_M_and_R,Calculated Value,4.4,0.04,Pastel,2022A&A...663A...4S,-0.24,0.02,Pastel,2022A&A...663A...4S,0.0850523752219594,0.0103630852850414,update_TIC,Calculated Value,1.1277449825866903,0.0148664211098548,calc_from_L_and_Teff,Calculated Value,0.9176550507545472,0.0400013327598571,gaia_dr3_flame,2023A&A...674A...1G,0,13.21509075164795,0.7896270751953116,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,12387,0.226,0.18,-4.89,30.1339,-40.7312
GAIA DR3 4943931975343385728,30.9802137,-45.4129046,30.98228735275949,-45.41267385898835,,4.943931975343386e+18,4.943931975343386e+18,,2MASS J02035523-4524467,8042-581-1,WDS J02039-4525A,HD  12759A,gaia dr3,327.5381096474148,0.0184500012546777,51.91880858587145,0.0208489969372749,GaiaDR3,2023A&A...674A...1G,,,,,8.14,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,7.37,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,5.968,0.023,GCNS,2021A&A...649A...6G,5.627,0.044,GCNS,2021A&A...649A...6G,5.529,0.021,GCNS,2021A&A...649A...6G,6.614273080528471,,7.063690185546875,0.0027711616443743,gaia_dr3,2023A&A...674A...1G,7.391702651977539,0.0032069215977314,6.533144474029541,0.0042190975182743,19.993463715159205,0.0213164146989583,GaiaDR3,2023A&A...674A...1G,49.97975540161133,0.0568103790283203,bj2021,2021AJ....161..147B,0,,,0,2975.0,25.5,gspspec,2023A&A...674A...1G,2.8684601953232143,0.0219752045564489,calculated_from_M_and_R,Calculated Value,4.849999904632568,0.0899999141693115,gspspec,2023A&A...674A...1G,-3.3299999237060547,0.2300000190734863,gspspec [M/H],2023A&A...674A...1G,0.450905261203703,0.0012345646944699,gaia_dr3_flame,2023A&A...674A...1G,6.326031284328068,0.108818361810624,calc_from_L_and_Teff,Calculated Value,1.0780905485153198,0.0400020480155945,gaia_dr3_flame,2023A&A...674A...1G,0,8.43552017211914,0.7981019020080562,gaia_dr3_flame,2023A&A...674A...1G,,1.486173,10.956059,4.94393197963794e+18,1.486173,10.956059,4.94393197963794e+18,1,1,A,1.6,4.29,,,,0,,12759,0.343,0.464,-4.3,30.9802,-45.4129
TIC 273945912,30.23793325742,-78.87030721731,30.24073841750841,-78.87056154688264,273945912.0,4.633220920027105e+18,4.633220920027105e+18,9414.0,2MASS J02005716-7852130,9357-00696-1,,HD  12951,tic_near,121.9001350909525,0.0183150917291641,-57.29574755131889,0.0181209500879049,GaiaDR3,2023A&A...674A...1G,,,,,7.39,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.84,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.816,0.032,TIC,2019AJ....158..138S,5.586,0.034,TIC,2019AJ....158..138S,5.466,0.023,TIC,2019AJ....158..138S,6.309,0.006,6.711520671844482,0.0027667386495067,gaia_dr3,2023A&A...674A...1G,6.987051963806152,0.0028463548605128,6.265133857727051,0.0038106327671477,21.513112023762137,0.0162790734320878,GaiaDR3,2023A&A...674A...1G,46.4787483215332,0.0425930023193359,bj2021,2021AJ....161..147B,0,F8/G0V,1975MSS...C01....0H,1,6140.0,120.4,TIC,2019AJ....158..138S,4.084404185009269,0.0400577182726652,calculated_from_M_and_R,Calculated Value,,,,,-0.11,,gcs_reanalysis,2011A&A...530A.138C,0.5216323965462691,0.0146939080170935,update_TIC,Calculated Value,1.6111356252713958,0.0688136918344966,calc_from_L_and_Teff,Calculated Value,1.1497429609298706,0.0400024056434631,gaia_dr3_flame,2023A&A...674A...1G,0,6.092771053314209,0.6580150127410889,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,0,,,,4.633222427558647e+18,96.2142,5.8922,0,,12951,0.206,0.146,-5.06,30.2379,-78.8703
TIC 220017951,32.60799609331,-50.82374089862,32.62294594706244,-50.82090583925884,220017951.0,4.937000898855759e+18,4.937000898856156e+18,10138.0,2MASS J02102587-5049258,8048-01022-1,WDS J02104-5049A,HD  13445,tic_near,2125.416146679918,0.0478671938180923,637.975043070748,0.0615583024919033,GaiaDR3,2023A&A...674A...1G,,,,,6.945,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.117,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,4.785,0.248,TIC,2019AJ....158..138S,4.245,0.28,TIC,2019AJ....158..138S,4.125,0.036,TIC,2019AJ....158..138S,5.359,0.006,5.893561840057373,0.0027684265849502,gaia_dr3,2023A&A...674A...1G,6.31140661239624,0.0029284027275303,5.297973155975342,0.0038788102302172,92.92514044230325,0.0460793189704418,GaiaDR3,2023A&A...674A...1G,10.76023769378662,0.0063800811767569,bj2021,2021AJ....161..147B,0,K1.5V,1989ApJS...71..245K,1,5178.0,14.0,Pastel,2022A&A...663A...4S,4.577141720855802,0.023981165953255,calculated_from_M_and_R,Calculated Value,4.61,0.03,Pastel,2022A&A...663A...4S,-0.23,0.02,Pastel,2022A&A...663A...4S,-0.3912236469896978,0.0117598944870069,update_TIC,Calculated Value,0.7919845858813991,0.0115463541099316,calc_from_L_and_Teff,Calculated Value,0.8639876842498779,0.040514588356018,gaia_dr3_flame,2023A&A...674A...1G,0,2.6841602325439453,1.8244540095329285,gaia_dr3_flame,2023A&A...674A...1G,,2.572534,13.08884,4.937000898856155e+18,2.572534,13.08884,4.937000898856155e+18,1,1,A,2.6,7.029999999999999,4.937000898856155e+18,2.5725,7.1953,1,GJ 86,13445,0.261,0.251,-4.74,32.6081,-50.8237
TIC 7244844,33.08615582845,-46.81637684674,33.08595645204044,-46.81668340389069,7244844.0,4.942867480584949e+18,4.942867480584949e+18,10278.0,2MASS J02122068-4648588,8042-00090-1,,HD  13724,tic_near,-30.62411304992097,0.016000960022211,-69.08820395367452,0.0201981086283922,GaiaDR3,2023A&A...674A...1G,,,,,8.56,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.87,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.728,0.023,TIC,2019AJ....158..138S,6.482,0.026,TIC,2019AJ....158..138S,6.378,0.021,TIC,2019AJ....158..138S,7.297,0.006,7.742380142211914,0.0027647956452102,gaia_dr3,2023A&A...674A...1G,8.065818786621094,0.0028744434966594,7.249227523803711,0.0038071333305097,23.015707897455005,0.0178407132625579,GaiaDR3,2023A&A...674A...1G,43.41661071777344,0.0352783203125,bj2021,2021AJ....161..147B,0,G3/5V,1978MSS...C02....0H,1,5825.0,17.0,Pastel,2022A&A...663A...4S,4.376478044963127,0.0224725423211412,calculated_from_M_and_R,Calculated Value,4.41,0.06,Pastel,2022A&A...663A...4S,0.23,0.02,Pastel,2022A&A...663A...4S,0.0536991351236001,0.011942094289717,update_TIC,Calculated Value,1.0445045905106851,0.0156012847713666,calc_from_L_and_Teff,Calculated Value,0.9467408657073976,0.0400006473064422,gaia_dr3_flame,2023A&A...674A...1G,0,9.948938369750977,1.1786003112792969,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 13724,13724,0.233,0.194,-4.83,33.0862,-46.8164
TIC 72748794,34.74376955275,-25.94568706109,34.74269374763958,-25.943711129253515,72748794.0,5.117974602912371e+18,5.117974602912371e+18,10798.0,2MASS J02185853-2556451,6433-02414-1,,HD  14412,tic_near,-217.7341059693304,0.0231904946267604,444.6088895515635,0.0238257553428411,GaiaDR3,2023A&A...674A...1G,,,,,7.07,,Simbad,,6.34,,Simbad,,,,,,,,,,5.056,0.024,TIC,2019AJ....158..138S,4.694,0.044,TIC,2019AJ....158..138S,4.551,0.016,TIC,2019AJ....158..138S,5.653,0.006,6.147863864898682,0.0027678237966234,gaia_dr3,2023A&A...674A...1G,6.518683910369873,0.0029858103151547,5.598161220550537,0.0040242547580192,77.91401913043707,0.029494971036911,GaiaDR3,2023A&A...674A...1G,12.832074165344238,0.0047717094421395,bj2021,2021AJ....161..147B,0,G8V,2006AJ....132..161G,1,5401.0,14.0,Pastel,2022A&A...663A...4S,4.641880181047029,0.0533241798381014,calculated_from_M_and_R,Calculated Value,4.59,0.03,Pastel,2022A&A...663A...4S,-0.49,0.01,Pastel,2022A&A...663A...4S,-0.3507381857510135,0.0093636839270932,update_TIC,Calculated Value,0.7626674253108491,0.0091231063655439,calc_from_L_and_Teff,Calculated Value,0.93,0.112,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,14412,0.233,0.194,-4.86,34.7438,-25.9457
