hpic_name,tess_id,period_var(d),period_var_uncert(d),amp_var(ppm),amp_var_uncert(d),RMS(ppm)
TIC 290023187,290023187,7.921772,0.853669,225.024945,9.618362,915.327575
TIC 2518520,2518520,8.197389,1.237007,474.804220,10.603806,1051.092898
TIC 1653125,1653125,11.420767,2.832729,335.093270,4.236184,642.306133
TIC 322777782,322777782,6.361356,0.605316,150.122397,4.833768,474.824339
TIC 20489284,20489284,11.698076,2.731995,161.772235,9.286697,907.934193
TIC 20324932,20324932,9.215445,1.720862,90.735425,3.913080,387.851835
TIC 20499329,20499329,0.458063,0.003343,194.164465,7.732210,842.537194
TIC 20325431,20325431,7.168658,0.694229,238.569104,4.760882,570.097801
TIC 423455404,423455404,4.912318,0.370300,936.361963,4.372638,1120.495316
TIC 52217325,52217325,7.520964,0.783985,188.866169,9.698523,1012.968492
TIC 413401555,413401555,10.610736,1.617092,287.768571,5.080119,545.100463
TIC 219313351,219313351,8.762166,1.072032,1979.607495,6.452772,1982.064029
TIC 408448101,408448101,5.198501,0.521711,2745.115980,5.882950,2219.783078
TIC 410407964,410407964,7.219571,0.788868,157.664282,5.982099,605.192155
TIC 408436718,408436718,11.521311,1.968030,112.581341,7.647308,735.731814
TIC 167802150,167802150,10.286247,2.112453,339.696998,7.871973,838.196587
TIC 143047975,143047975,6.066120,0.532684,104.562654,4.328137,471.291551
TIC 180264208,180264208,9.604236,1.423721,453.230302,14.741272,1319.935482
TIC 335590305,335590305,9.703889,1.402455,474.019246,20.877728,1807.097465
TIC 385330728,385330728,1.447934,0.032765,13174.933285,26.112920,10551.057414
TIC 386627655,386627655,7.922720,1.041947,272.320298,8.593302,882.004034
TIC 152870342,152870342,9.040138,1.102865,315.492488,21.380623,1826.291193
TIC 203232564,203232564,7.850670,2.300791,130.163582,8.323993,764.472240
TIC 144144358,144144358,11.489742,2.530086,837.708403,7.201989,1104.212838
TIC 285972548,285972548,6.876262,0.815339,797.530198,11.833261,1291.409075
TIC 144274437,144274437,8.642518,1.200595,122.407433,5.464687,502.940556
TIC 183640653,183640653,11.411847,2.012264,75.233627,5.413980,523.244562
TIC 96199292,96199292,6.177012,0.524587,478.957502,9.427076,958.244071
TIC 32086543,32086543,10.175184,1.556322,2399.724022,6.084744,2166.558831
TIC 335636504,335636504,9.642853,1.578081,257.964111,8.797964,823.936837
TIC 134944229,134944229,10.074135,1.490372,283.435500,7.847471,745.239589
TIC 115017960,115017960,4.859453,0.357518,786.077518,11.348034,1136.174252
TIC 119175635,119175635,3.879603,0.233512,10303.404905,18.974995,8349.926969
TIC 287849681,287849681,6.292656,0.615195,350.820700,24.064298,1614.958315
TIC 402231298,402231298,4.267667,0.238380,4689.763255,19.695472,3791.970393
TIC 305805189,305805189,1.793392,0.038474,227.700750,19.851422,1505.146914
TIC 61110114,61110114,2.583627,0.083060,119.401165,4.905029,441.490593
TIC 392908907,392908907,3.956940,0.258547,164.860111,12.955465,990.666792
TIC 446420914,446420914,6.757429,0.604364,757.966589,22.664647,2038.419671
TIC 411249819,411249819,5.520169,0.495671,1296.292180,6.264343,1413.372070
TIC 94924490,94924490,4.658462,0.311386,868.295075,7.093779,1241.019079
TIC 397052407,397052407,1.583836,0.037879,8118.334644,15.471391,6296.657865
TIC 366740956,366740956,8.352797,0.857701,453.581020,12.493790,1202.345831
TIC 411248800,411248800,0.599818,0.005361,2148.847565,19.193456,2271.836656
TIC 402136851,402136851,2.597840,0.084200,123.873475,10.565067,815.115297
TIC 365095472,365095472,11.262204,4.935111,798.456362,4.879445,1217.111009
TIC 365159477,365159477,2.574293,0.073165,136.785626,6.001430,559.789408
TIC 379100900,379100900,3.943839,0.186850,475.084413,20.844037,1814.950739
TIC 379116123,379116123,10.580765,1.491530,730.182582,11.949489,1174.740973
TIC 72546623,72546623,4.891406,0.346627,6770.929628,20.935159,5968.215672
TIC 402137342,402137342,2.601986,0.086196,268.082106,21.977165,1626.192189
TIC 88190352,88190352,3.178078,0.137910,9366.985013,21.442982,7713.110398
TIC 379050682,379050682,10.882699,1.525700,401.716778,12.241171,1005.606397
TIC 81248321,81248321,9.518948,1.393884,657.736303,15.315988,1314.424109
TIC 27212832,27212832,4.107860,0.207828,126.575123,9.236872,769.414404
TIC 143045445,143045445,1.729835,0.046409,406.485955,6.877312,739.301915
TIC 211445010,211445010,5.434874,0.518948,3135.541076,4.343038,2435.479001
TIC 308820098,308820098,7.209370,0.776345,1919.529489,6.185539,1601.749632
TIC 26306369,26306369,9.173747,1.373629,302.272345,11.782368,1033.592617
TIC 36879392,36879392,3.077983,0.164748,93.604152,4.659893,653.668749
TIC 33355302,33355302,11.925366,2.001992,528.275942,7.033672,796.179611
TIC 33300879,33300879,6.710650,0.671382,705.494742,6.738339,846.913511
TIC 33174050,33174050,5.573125,0.499633,2752.171090,13.202035,2628.258890
TIC 54959262,54959262,7.876108,0.905898,124.318924,7.805059,718.790502
TIC 143400516,143400516,7.093759,0.749106,329.027682,9.957768,907.808738
TIC 286311568,286311568,5.577775,0.532309,2166.677346,10.013144,2056.856981
TIC 53211475,53211475,7.848686,0.870771,372.632078,15.786313,1349.768373
TIC 443582221,443582221,5.046342,0.438926,377.116862,8.802335,898.704600
TIC 14343469,14343469,8.153805,1.162486,957.163717,7.149349,1197.194480
TIC 38064734,38064734,7.468838,0.822902,354.565575,5.970514,655.950947
TIC 173165359,173165359,7.371347,0.747090,271.571250,9.616425,931.300258
TIC 325273691,325273691,10.162571,1.466301,2510.119750,18.725562,3642.573213
TIC 363497583,363497583,4.152713,0.302325,89.693729,5.139268,523.448956
TIC 281885603,281885603,7.661027,0.877257,542.858795,16.040856,1446.794463
TIC 14344965,14344965,4.421923,0.280899,943.797580,8.642460,1066.363098
TIC 374312723,374312723,7.366587,0.796323,240.188212,12.965944,1172.149764
TIC 281746741,281746741,0.924962,0.014259,563.294311,8.368682,1092.188261
TIC 363445699,363445699,5.134823,0.404068,76.036250,4.189247,441.355693
TIC 363530852,363530852,6.691875,0.686579,383.212185,4.631018,647.100977
TIC 363570744,363570744,5.742506,0.446322,232.950624,7.647516,769.493355
TIC 33168946,33168946,4.457203,0.277521,2517.352460,7.112665,3041.812880
TIC 178833477,178833477,0.596195,0.005057,175.834034,6.360263,596.388022
TIC 143400975,143400975,8.891236,1.073759,873.817996,13.345714,1420.438565
TIC 345036823,345036823,6.333678,0.562387,466.459933,11.657980,1123.604787
TIC 344951838,344951838,9.153027,1.201268,415.378062,5.410418,603.473272
TIC 62645857,62645857,3.309113,0.153952,207.220301,12.540709,1100.124929
TIC 286099954,286099954,8.197519,1.019723,290.265993,11.643127,1000.815382
TIC 270680847,270680847,2.916727,0.111893,172.650731,10.092985,859.166963
TIC 290474796,290474796,1.434995,0.029920,15229.670763,16.931586,11598.410919
TIC 455277453,455277453,11.381978,2.601076,233.038622,8.819768,847.773613
TIC 275251307,275251307,6.066558,0.587300,645.383186,7.625634,907.363120
TIC 469037731,469037731,9.779911,1.479598,3163.297538,4.361403,3025.311254
TIC 374267666,374267666,4.561416,0.354596,2296.961618,13.609693,2622.238232
TIC 277776527,277776527,11.607864,2.182926,251.756788,10.070854,1010.155831
TIC 277887463,277887463,9.890256,1.447726,787.686860,10.871824,1191.054599
TIC 364981219,364981219,7.724449,0.964213,788.737222,15.642494,1625.122862
TIC 350101073,350101073,5.126961,0.451156,461.489322,17.527861,1639.382761
TIC 350043760,350043760,9.678176,1.303029,674.587248,20.129631,1783.280941
TIC 70667124,70667124,6.951629,0.798387,1347.122152,7.919561,1305.055390
TIC 389355159,389355159,7.621776,0.975225,1002.174031,12.887181,1463.154294
TIC 399089737,399089737,4.736173,0.312452,345.047935,8.489577,895.239818
TIC 399074043,399074043,7.243950,0.827382,183.924639,12.198477,1055.988712
TIC 389356212,389356212,0.490862,0.003434,6802.363093,17.814790,5470.476142
TIC 389362829,389362829,7.801483,0.950537,278.422784,6.909795,656.209264
TIC 84950377,84950377,4.704079,0.310196,144.705721,10.851222,629.136446
TIC 388880635,388880635,6.587319,0.831847,202.501651,10.851769,1039.724201
TIC 291108910,291108910,7.737590,1.073212,891.586446,7.340514,1203.485196
TIC 291108016,291108016,6.044231,0.564938,1015.298472,16.007058,1761.271541
TIC 388916285,388916285,8.369373,1.248715,1348.192428,6.739465,1334.325483
TIC 396915226,396915226,7.793854,0.956471,977.138979,7.615508,1115.470622
TIC 165428235,165428235,11.520216,1.840670,5411.275927,22.761847,6330.518515
TIC 380667435,380667435,9.024493,1.133865,709.443749,11.111110,1166.867634
TIC 86229068,86229068,7.236854,0.686422,271.090810,10.976631,958.615432
TIC 380669453,380669453,10.627166,1.505588,194.570017,11.712880,1018.230093
TIC 86268835,86268835,11.351688,1.891484,95.189543,6.779567,596.932527
TIC 88116985,88116985,7.899446,0.715149,627.690742,27.215621,1524.168586
TIC 92133050,92133050,6.835236,0.760210,281.160400,7.999952,811.872855
TIC 367674851,367674851,3.885248,0.181876,172.882950,13.679800,997.166758
TIC 72460713,72460713,7.834307,0.754662,684.440161,21.700658,1780.002363
TIC 199496227,199496227,7.137345,0.834654,447.387699,15.846423,1244.489482
TIC 347334021,347334021,9.896554,1.346572,152.875813,4.824562,480.979637
TIC 334578550,334578550,2.401126,0.085128,3802.735390,17.842633,3423.322431
TIC 357289408,357289408,9.959729,1.372244,1086.128703,7.701883,1151.560619
TIC 334555674,334555674,4.097947,0.252677,267.667842,4.941169,625.486274
TIC 135142509,135142509,10.230211,1.371116,225.693745,7.335163,657.769830
TIC 263659815,263659815,4.198460,0.229614,280.149444,12.692220,1014.662907
TIC 450335652,450335652,5.400925,0.421375,2256.283286,5.830482,2077.748760
TIC 156514310,156514310,9.784004,1.308862,447.589491,6.229837,702.173462
TIC 160007278,160007278,4.693632,0.291839,619.548271,17.620971,1487.363530
TIC 67473728,67473728,11.383803,2.253587,158.204191,9.046649,834.170102
TIC 357239204,357239204,6.195931,0.705674,6144.170874,18.215288,6039.930381
TIC 427586730,427586730,3.491504,0.165006,1105.475111,16.392370,2213.102659
TIC 149497015,149497015,8.588803,0.949433,333.863259,16.754652,1274.382033
TIC 356668126,356668126,11.771175,2.002547,103.566228,6.929545,697.554142
TIC 156953989,156953989,5.417737,0.416241,489.840063,12.645645,1173.877860
TIC 119584412,119584412,7.833246,0.785654,475.804973,11.884500,1314.477210
TIC 159505342,159505342,6.183185,0.518193,436.819175,8.679545,853.903516
TIC 97471250,97471250,9.981114,1.421102,149.697328,5.175111,505.749872
TIC 95836951,95836951,2.727705,0.129755,124.185737,6.498243,725.750130
TIC 97526849,97526849,6.300600,0.540036,1817.301192,11.086349,1631.968557
TIC 367683115,367683115,7.985954,0.771490,493.272533,4.192422,779.626531
TIC 4695099,4695099,8.501928,1.291206,182.625086,6.453946,634.432389
TIC 138894223,138894223,2.780544,0.143481,152.644123,7.203642,693.087294
TIC 328860504,328860504,10.089756,1.555707,194.948360,7.307161,664.607347
TIC 406731770,406731770,8.352913,1.225732,97.607292,5.399059,502.251822
TIC 99303355,99303355,7.183620,0.727838,108.795932,4.805220,467.742008
TIC 139053298,139053298,9.689550,1.606741,869.640092,16.506486,1603.419552
TIC 357231365,357231365,6.239251,0.601499,2668.282542,9.751367,2427.012533
TIC 445831642,445831642,3.744052,0.191593,128.676991,6.206872,617.096689
TIC 25594178,25594178,5.819546,0.481898,3103.539113,4.499164,2582.394699
TIC 427835460,427835460,0.966289,0.012643,252.005918,15.269382,1181.091042
TIC 365259442,365259442,5.696081,0.495748,484.634814,8.118666,790.877234
TIC 205764187,205764187,3.554601,0.167421,1135.619742,4.909023,1258.030137
TIC 166998083,166998083,8.236787,0.995851,649.374083,11.276511,1166.761552
TIC 422150965,422150965,0.199173,0.000559,171.014892,6.615238,528.095928
TIC 125183825,125183825,4.129364,0.230666,645.216953,19.885794,1576.508796
TIC 98792665,98792665,5.774030,0.441335,255.576348,7.933363,690.577814
TIC 151759246,151759246,2.091650,0.065903,94.886440,7.350282,599.138316
TIC 71567717,71567717,1.552923,0.035019,4410.156464,14.784100,3481.026813
TIC 71391602,71391602,9.927443,5.212865,264.837883,7.290984,740.503826
TIC 695739,695739,9.628694,1.693184,234.702184,12.358771,982.976415
TIC 243807838,243807838,3.222186,0.146275,145.492700,6.295154,640.144044
TIC 243921117,243921117,11.073611,1.517428,1191.633277,23.833391,1732.273328
TIC 244041508,244041508,3.905421,0.196874,358.764720,13.315889,1053.128416
TIC 364123797,364123797,11.143779,1.349170,164.148548,6.707934,597.026668
TIC 375886120,375886120,5.049185,0.268164,870.281638,9.441652,1100.887060
TIC 251962958,251962958,0.374621,0.001893,1491.263877,24.856615,2126.310681
TIC 251737106,251737106,0.475048,0.003125,1212.648842,5.955164,1005.487545
TIC 405100216,405100216,4.133243,0.201984,374.086586,15.092550,1082.302469
TIC 345850353,345850353,5.041113,0.292190,500.314369,7.337169,742.919507
TIC 366684609,366684609,1.120630,0.016830,16803.619623,13.899244,12374.939527
TIC 227096293,227096293,7.972223,0.776851,387.653902,8.038717,827.911324
TIC 415726557,415726557,4.433385,0.289729,1188.295761,4.990120,1182.850993
TIC 168901705,168901705,6.747711,0.829563,8654.353548,7.332574,7113.359935
TIC 113873448,113873448,5.061283,0.346178,633.829048,8.477715,884.559243
TIC 94306177,94306177,7.657931,0.731864,466.978908,14.398238,999.501671
TIC 111280494,111280494,6.628013,0.541279,448.850200,13.110818,1038.636812
TIC 134625460,134625460,8.795642,1.915650,660.688218,21.063410,1573.295025
TIC 223756673,223756673,6.517996,0.591060,531.190734,5.741855,639.140126
TIC 223375706,223375706,11.113838,2.049618,119.388217,4.161316,446.059511
TIC 222445478,222445478,9.904834,1.624788,611.910252,4.812631,718.721620
TIC 371228841,371228841,1.591056,0.041316,88.378824,9.352375,621.111526
TIC 461323554,461323554,1.444068,0.030789,685.650716,18.024165,1515.971803
TIC 272594729,272594729,1.786441,0.049750,16136.907562,25.788298,12020.289656
TIC 272519586,272519586,4.363547,0.291149,296.413216,7.566629,535.566316
TIC 296740769,296740769,2.743810,0.117048,218.233133,6.866712,494.944671
TIC 148050431,148050431,8.340669,0.756408,204.830016,16.984656,1322.461840
TIC 264535486,264535486,7.782109,0.965839,322.745653,11.915577,932.848750
TIC 25652626,25652626,0.171499,0.000413,416.705091,10.327815,1527.223323
TIC 25817002,25817002,3.560385,0.176931,464.403873,20.364242,1684.941875
TIC 43910109,43910109,9.462593,1.227550,297.591389,6.305833,581.759922
TIC 414639367,414639367,0.404959,0.002563,75.587048,5.305233,448.930726
TIC 150487088,150487088,6.558092,0.518495,495.067992,16.023942,1286.875470
TIC 267475510,267475510,11.658089,2.415076,664.052924,8.980350,1027.417739
TIC 275218863,275218863,6.428427,0.639656,333.970581,4.758457,656.703782
TIC 230345672,230345672,5.460648,0.399299,2313.916010,16.293354,2891.605036
TIC 298617918,298617918,1.492054,0.032195,23080.808159,14.011295,16834.719523
TIC 15728283,15728283,10.008090,1.426057,599.603693,20.762686,1777.682627
TIC 50777340,50777340,10.900653,1.850319,296.589025,8.398713,779.561361
TIC 298514156,298514156,10.621092,1.841162,177.579212,5.663560,543.947640
TIC 314604460,314604460,1.439713,0.028603,12005.961517,9.765256,8917.681023
TIC 315742576,315742576,10.577175,1.605108,522.424280,12.060706,1289.911624
TIC 282653435,282653435,9.341727,1.391540,1548.289732,14.539822,2106.648813
TIC 9867665,9867665,7.228777,0.830021,5824.704082,24.858620,4595.114972
TIC 158084063,158084063,7.285904,0.659597,161.264585,6.443625,624.318326
TIC 135417598,135417598,0.154342,0.000327,399.225034,18.329967,1789.919262
TIC 348318796,348318796,1.138210,0.019051,267.280810,21.432862,1877.366963
TIC 349821022,349821022,10.837608,2.044064,620.554002,8.303042,1012.611832
TIC 317177585,317177585,5.084952,0.358780,1613.370259,8.640952,1780.056968
TIC 317565112,317565112,1.151324,0.019639,576.708594,15.495212,2087.248370
TIC 43445651,43445651,3.432856,0.184165,169.517537,14.407552,985.992072
TIC 141918784,141918784,7.682092,0.899100,445.600793,14.382435,1135.454068
TIC 156295869,156295869,5.745021,0.471612,515.893801,9.121120,997.677344
TIC 154665466,154665466,2.661494,0.118121,510.036287,25.549622,1798.072338
TIC 230231375,230231375,7.978532,0.829515,167.534504,7.739245,570.127923
TIC 230267498,230267498,4.810955,0.405881,379.596738,8.565519,771.786498
TIC 356350139,356350139,9.650574,1.259813,1793.421986,7.071194,1529.163755
TIC 279836279,279836279,2.290554,0.067573,149.305261,10.171010,916.901768
TIC 345727464,345727464,4.088405,0.248263,7008.443694,15.802599,5850.472948
TIC 345356533,345356533,4.583616,0.285552,903.889956,9.922226,1371.485562
TIC 298439336,298439336,8.480740,0.981348,886.949643,14.855850,1484.907742
TIC 257093430,257093430,6.075813,0.544562,388.710065,19.993241,1755.529320
TIC 257398687,257398687,5.636080,0.472067,577.498778,19.550047,1545.621568
TIC 257398374,257398374,10.319052,1.208518,1278.115288,25.651980,2132.854226
TIC 462699658,462699658,5.068961,0.294856,469.868518,12.416505,1366.554898
TIC 158917731,158917731,4.093678,0.189447,871.214440,22.783832,2983.686406
TIC 84701098,84701098,10.600085,2.454571,591.024715,21.030920,1937.512428
TIC 180760801,180760801,7.606129,0.845360,408.344421,12.351609,995.395046
TIC 23537399,23537399,8.192815,0.822991,522.870370,18.346510,1535.313024
TIC 359410788,359410788,10.422391,1.346280,681.278073,7.338239,1087.435965
TIC 357626805,357626805,6.673170,0.806081,304.231066,10.173469,958.667829
TIC 39394554,39394554,3.956885,0.296319,272.193881,14.742756,1031.409645
TIC 258395472,258395472,10.911140,1.766780,1282.672327,10.816077,1198.763475
TIC 261089844,261089844,0.089646,0.000109,787.282659,13.542009,1484.582331
TIC 261257684,261257684,8.240988,1.119597,986.367320,17.261227,1799.886065
TIC 261091639,261091639,11.938909,2.366879,131.906249,6.357580,621.538457
TIC 260994270,260994270,9.980321,1.462889,405.793412,16.924922,1560.818211
TIC 391948920,391948920,7.539240,0.836361,193.642901,11.285251,1058.452561
TIC 141121236,141121236,7.217869,0.624054,122.762329,5.622766,530.958943
TIC 140998116,140998116,7.325042,0.652286,300.770305,18.129900,1544.488590
TIC 33734143,33734143,8.303624,1.005907,641.468142,9.602925,1124.849995
TIC 394273833,394273833,4.612789,0.371008,80.397415,4.237099,439.763969
TIC 263072616,263072616,4.639193,0.359560,512.206759,9.517210,1039.265173
TIC 290572454,290572454,3.548228,0.191903,251.415349,10.789437,1028.217498
TIC 263053077,263053077,11.248799,1.817822,298.860751,13.930358,1233.372934
TIC 50475596,50475596,8.488164,1.118765,137.574208,6.662190,667.135675
TIC 426020151,426020151,6.922218,0.811915,298.561631,15.353150,1184.212255
TIC 370137879,370137879,10.835763,1.847725,430.345302,7.889720,859.110730
TIC 50381137,50381137,6.583770,0.593194,442.106885,17.685124,1615.494637
TIC 31674330,31674330,7.315981,0.743838,401.246262,26.621502,2374.880594
TIC 141623174,141623174,11.939958,2.216351,500.635092,13.775770,1341.286843
TIC 141025090,141025090,2.703620,0.091318,155.260444,9.730584,970.073791
TIC 33715210,33715210,11.703358,1.783444,366.418968,11.782503,1122.491928
TIC 294750180,294750180,0.525662,0.004164,5211.117832,13.814961,4142.678376
TIC 276943440,276943440,9.118053,1.034200,1666.656619,5.422051,1310.277744
TIC 179040880,179040880,7.866461,1.057907,1003.977718,12.883071,1511.080799
TIC 309702890,309702890,9.159716,1.153568,821.562020,17.033102,1627.631511
TIC 309790097,309790097,11.407848,2.061559,322.871266,12.750465,1171.379663
TIC 30938252,30938252,10.727338,1.727436,157.934451,5.793840,590.059146
TIC 55758201,55758201,10.326407,1.347957,564.418166,14.991624,1366.234685
TIC 55452078,55452078,9.663056,1.371420,200.993141,14.185279,1272.486512
TIC 55745883,55745883,4.983790,0.369719,287.227059,11.992908,1234.601094
TIC 25155612,25155612,7.491754,0.736581,1147.705011,25.525221,2475.585729
TIC 237933451,237933451,10.012347,1.487937,4811.715621,4.163506,3974.699213
TIC 425997655,425997655,3.999693,0.218458,147.228620,6.353805,612.843366
TIC 262922700,262922700,8.784968,1.303157,1867.647270,6.510685,1897.074686
TIC 38462407,38462407,7.691553,0.803013,1231.124612,6.411329,1224.963155
TIC 38759628,38759628,6.746757,0.662940,1024.750549,15.230612,1958.896248
TIC 55497266,55497266,0.324350,0.001554,17573.800703,12.088766,12643.507189
TIC 396697266,396697266,5.214796,0.372655,76.255118,5.507428,538.608316
TIC 372816349,372816349,7.065608,0.635768,627.484187,18.616131,1597.783813
TIC 388105427,388105427,10.720081,1.661813,118.976282,8.404187,757.538887
TIC 358289822,358289822,7.107549,0.720491,1215.052354,6.395064,1082.615013
TIC 198035628,198035628,9.432682,1.163894,202.775466,12.137280,1073.458784
TIC 364265848,364265848,9.220128,1.380066,518.588232,6.820631,756.228361
TIC 266880925,266880925,8.725012,1.024290,599.576461,13.978339,1251.656074
TIC 183307030,183307030,2.707729,0.112820,1055.237484,20.297146,1940.349809
TIC 232065974,232065974,10.993645,2.330109,331.884733,8.218618,761.686352
TIC 260001009,260001009,8.040506,0.914201,235.075087,19.659879,1644.281394
TIC 279835119,279835119,8.601148,1.201884,142.236082,9.544539,842.345688
TIC 52059019,52059019,2.593033,0.112654,108.247961,7.277896,690.460409
TIC 51912266,51912266,5.150323,0.728582,3467.945805,13.982164,3608.688315
TIC 394134589,394134589,3.993832,0.158428,223.500222,7.565252,857.040370
TIC 231832850,231832850,9.038005,1.052943,1084.432536,4.567492,1091.999774
TIC 382552502,382552502,1.151456,0.020235,13597.080999,17.523028,10548.894437
TIC 231861263,231861263,11.699635,2.658856,643.363846,6.329808,1055.193444
TIC 231064564,231064564,8.598897,1.018152,187.515889,7.319197,682.832347
TIC 231022874,231022874,6.052665,0.594807,12544.562318,15.026800,11128.787547
TIC 231010756,231010756,3.944421,0.254518,285.307416,5.081374,698.788224
TIC 231017428,231017428,3.022497,0.131528,2511.277440,10.158111,2433.520098
TIC 231055581,231055581,5.427034,0.443666,236.384156,8.487441,889.114054
TIC 220539110,220539110,0.772544,0.008317,11493.154146,11.573971,8278.467841
TIC 220571983,220571983,5.949781,0.562303,998.416821,4.126304,945.100845
TIC 382633906,382633906,4.286202,0.229624,515.472654,14.267905,1384.989754
TIC 201938513,201938513,10.345981,1.375129,23389.646831,17.655377,16605.241503
TIC 207141131,207141131,8.958931,1.199107,6338.910853,4.235628,4929.881051
TIC 207144018,207144018,7.853151,0.711128,2025.913341,7.255290,1971.216822
TIC 358247731,358247731,6.494748,0.633291,395.071113,10.726982,1174.230210
TIC 207177270,207177270,8.178085,1.143636,239.060644,14.654296,1155.866167
TIC 200727790,200727790,11.542023,1.944186,288.920173,17.989570,1652.935874
TIC 200767965,200767965,10.755245,4.293451,1861.420826,22.171167,2499.187612
TIC 201814975,201814975,7.264883,0.953381,470.927778,6.371814,746.371125
TIC 201880512,201880512,5.791448,0.461484,173.831889,11.284930,1061.417763
TIC 201882747,201882747,7.452645,0.776244,166.092589,8.791127,830.139434
TIC 231279823,231279823,0.596800,0.004420,100.820202,5.690211,614.795584
TIC 231272451,231272451,8.831944,0.965091,800.785944,9.447748,1184.641409
TIC 231286446,231286446,3.898875,0.238472,3831.745380,12.301091,3890.763484
TIC 152970468,152970468,0.367227,0.001902,407.458624,10.865238,1020.950915
TIC 142299854,142299854,9.279599,1.634180,52.635963,4.457167,366.437980
TIC 149933273,149933273,11.927698,2.123367,736.876464,7.012394,887.168010
TIC 149174494,149174494,6.671074,0.743170,1142.734143,6.535303,1024.454136
TIC 149390282,149390282,10.300887,1.577837,266.669175,4.554807,528.298888
TIC 220481232,220481232,7.281845,0.809163,279.245979,22.219423,1718.225646
TIC 381975243,381975243,2.606186,0.106169,70.755772,3.537491,347.367233
TIC 235048515,235048515,7.851491,0.947033,389.898925,8.314995,791.984507
TIC 396697919,396697919,2.454470,0.081443,247.602387,8.516536,923.878203
TIC 220433100,220433100,7.008307,0.686664,421.997014,12.690032,1082.853755
TIC 259592530,259592530,9.425381,1.461772,1087.593825,5.545702,970.083480
TIC 220410075,220410075,5.254314,0.284230,252.408723,14.173482,1233.550526
TIC 259408567,259408567,11.331523,1.977919,549.590033,9.479677,932.995951
TIC 259646421,259646421,6.412697,0.587661,2019.435239,10.588387,2198.578296
TIC 161495840,161495840,7.631078,0.731236,528.875982,16.693481,1529.800457
TIC 200439870,200439870,11.191683,2.440530,267.024918,13.844504,1349.323180
TIC 153835980,153835980,5.394508,0.427070,285.007471,6.792565,742.393809
TIC 231811922,231811922,6.343510,0.558277,118.487609,4.379191,452.978095
TIC 290717924,290717924,1.969970,0.066059,240.478535,19.579078,1706.773563
TIC 270576040,270576040,10.167660,1.487673,574.866431,4.664348,720.223465
TIC 302964354,302964354,9.847611,1.442496,267.886136,4.937355,515.040927
TIC 7491362,7491362,9.721936,1.474919,106.740975,5.024384,479.925790
TIC 180967892,180967892,9.976130,1.462505,411.083713,7.479661,770.691788
TIC 21626512,21626512,9.434284,1.456886,1823.355310,8.654646,1996.273881
TIC 21628045,21628045,3.695945,0.191933,3156.441205,4.083370,2690.227352
TIC 354518617,354518617,6.357018,0.626260,938.487502,4.888369,1001.679680
TIC 354555062,354555062,11.345449,2.666304,192.559494,13.715505,1312.465959
TIC 192790476,192790476,5.846324,0.545994,1466.898228,8.391049,1675.458370
TIC 192790473,192790473,8.115303,0.852016,1838.297665,4.716197,2242.875344
TIC 144516963,144516963,8.951753,1.317507,165.321353,5.132337,530.862466
TIC 257659158,257659158,5.772821,0.491486,2216.416908,4.620873,1857.726098
TIC 77700654,77700654,7.356206,1.435673,95.164939,6.483381,621.865659
TIC 206485185,206485185,7.091529,0.738618,897.754159,14.914702,1346.101933
TIC 206484162,206484162,7.472127,0.800751,312.545487,10.256946,1070.806618
TIC 144141271,144141271,8.342900,1.201872,183.452570,11.325475,1054.536041
TIC 100993643,100993643,7.280739,0.918899,1196.993859,5.736571,1178.289986
TIC 79612104,79612104,11.104501,2.425713,151.844635,11.360814,805.379300
TIC 7623762,7623762,7.415459,0.709272,164.010268,7.299600,691.897790
TIC 79564094,79564094,2.425051,0.084532,121.348763,9.181180,830.427783
TIC 159924384,159924384,6.951972,0.779916,377.705256,8.305654,852.292373
TIC 321101449,321101449,6.066202,0.629020,344.585019,16.652144,1529.327047
TIC 166931622,166931622,9.525850,1.087181,6666.871027,7.796155,5174.674741
TIC 143044213,143044213,6.309659,0.616746,191.806001,7.184888,634.254743
TIC 7738623,7738623,0.786732,0.009066,67866.735801,7.609412,48313.870035
TIC 77340449,77340449,5.604432,0.486596,238.273559,5.122965,526.255635
TIC 13146369,13146369,9.644098,1.800855,399.851711,18.961384,1778.801681
TIC 607409,607409,9.287703,1.323401,478.825220,8.221446,853.136158
TIC 610232,610232,4.963749,0.472610,1405.362890,5.706350,1524.528231
TIC 168848193,168848193,4.078295,0.372438,2210.617879,6.642482,2375.218302
TIC 152372557,152372557,1.091897,0.017809,36198.174735,16.139449,26145.300195
TIC 44796808,44796808,3.717084,0.193598,11770.507216,20.923534,8815.465071
TIC 178952975,178952975,10.280227,2.248864,303.729492,12.788165,1473.749233
TIC 178947176,178947176,1.386775,0.027832,1771.046935,11.157089,2095.932948
TIC 178805087,178805087,5.482750,0.446198,470.510405,10.766719,1193.082414
TIC 139649630,139649630,2.238385,0.085341,135.085998,4.509938,596.519070
TIC 234520515,234520515,9.319454,1.325641,1039.430561,16.194573,1690.351426
TIC 206593654,206593654,8.957903,1.061608,725.687936,7.595059,1080.777575
TIC 206622446,206622446,7.666289,0.718308,918.693056,11.082275,1718.563080
TIC 206548902,206548902,11.433079,1.915957,517.601461,8.376725,982.558896
TIC 158595208,158595208,6.335726,0.583675,4577.569239,4.432215,3546.140844
TIC 207090627,207090627,11.097835,2.914554,238.379938,19.193286,1575.150749
